level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.44,True,out_of_bounds,1.548,[],[],0.054,0.422,0.0
2,5,2,4,6.62,True,out_of_bounds,1.511,"[2.74, 5.02]","[7.86, 1.53]",0.049,0.707,0.25
2,2,2,4,7.86,True,out_of_bounds,1.535,"[2.72, 4.86]","[6.31, 5.71]",0.049,0.743,0.25
0,1,4,4,10.56,False,completed,1.546,"[2.64, 4.94, 7.84, 10.52]","[3.6, 6.51, 21.52, 3.28]",0.053,0.984,1.947
0,2,4,4,10.56,False,completed,1.545,"[2.62, 4.94, 7.86, 10.52]","[5.0, 6.03, 18.73, 3.11]",0.052,1.273,1.947
1,2,4,4,10.6,False,completed,1.535,"[2.66, 4.96, 7.88, 10.56]","[6.71, 6.83, 17.65, 2.38]",0.051,0.577,1.9434
1,4,4,4,10.52,False,completed,1.548,"[2.6, 4.9, 7.78, 10.48]","[3.27, 1.79, 16.83, 7.34]",0.05,1.212,1.9506
0,4,4,4,10.56,False,completed,1.531,"[2.64, 4.94, 7.84, 10.52]","[3.71, 4.01, 17.66, 5.92]",0.052,0.743,1.947
1,5,4,4,10.54,False,completed,1.511,"[2.6, 4.9, 7.82, 10.5]","[6.26, 3.33, 20.26, 5.75]",0.051,0.699,1.9488
1,1,4,4,10.52,False,completed,1.539,"[2.6, 4.9, 7.8, 10.48]","[3.71, 5.68, 21.51, 4.46]",0.048,0.523,1.9506
1,3,4,4,10.62,False,completed,1.521,"[2.68, 5.0, 7.9, 10.58]","[4.86, 4.18, 19.7, 6.48]",0.043,0.564,1.9416
0,3,4,4,10.56,False,completed,1.53,"[2.62, 4.94, 7.86, 10.52]","[3.05, 4.84, 22.07, 5.14]",0.051,0.707,1.947
2,1,4,4,10.48,False,completed,1.539,"[2.4, 5.0, 7.7, 10.44]","[11.08, 12.9, 4.35, 17.65]",0.047,0.658,1.9542
2,3,4,4,10.5,False,completed,1.521,"[2.58, 5.02, 7.86, 10.46]","[11.24, 14.78, 17.26, 22.85]",0.046,0.664,1.9524
0,5,4,4,10.56,False,completed,1.501,"[2.62, 4.94, 7.84, 10.52]","[6.47, 5.25, 19.08, 4.52]",0.049,0.556,1.947
3,1,1,4,4.62,True,out_of_bounds,1.134,[1.22],[24.04],0.077,0.265,0.125
3,2,0,4,30.0,False,timeout,1.066,[],[],0.028,0.059,0.0
3,3,0,4,30.0,False,timeout,1.134,[],[],0.029,0.06,0.0
3,4,0,4,30.0,False,timeout,1.076,[],[],0.028,0.059,0.0
3,5,0,4,30.0,False,timeout,1.074,[],[],0.028,0.061,0.0
