level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,0,4,1.38,True,out_of_bounds,3.112,[],[],0.089,0.448,0.0
1,2,0,4,1.4,True,out_of_bounds,3.138,[],[],0.083,0.315,0.0
0,3,0,4,1.8,True,out_of_bounds,3.085,[],[],0.085,0.266,0.0
2,2,0,4,1.36,True,out_of_bounds,3.138,[],[],0.086,0.146,0.0
2,1,0,4,1.2,True,out_of_bounds,2.859,[],[],0.08,0.449,0.0
0,4,0,4,30.0,False,timeout,2.822,[],[],0.081,1.005,0.0
0,2,0,4,30.0,False,timeout,2.959,[],[],0.082,0.779,0.0
1,4,0,4,30.0,False,timeout,2.545,[],[],0.081,1.113,0.0
1,3,0,4,30.0,False,timeout,2.776,[],[],0.081,0.845,0.0
1,5,0,4,30.0,False,timeout,2.784,[],[],0.08,1.176,0.0
2,4,0,4,30.0,False,timeout,2.545,[],[],0.081,1.026,0.0
0,5,0,4,30.0,False,timeout,2.952,[],[],0.083,1.262,0.0
1,1,0,4,30.0,False,timeout,2.859,[],[],0.081,0.955,0.0
2,5,0,4,30.0,False,timeout,2.784,[],[],0.083,1.202,0.0
2,3,0,4,30.0,False,timeout,2.776,[],[],0.084,0.961,0.0
3,1,0,4,30.0,False,timeout,1.682,[],[],0.085,1.013,0.0
3,5,0,4,1.38,True,out_of_bounds,1.711,[],[],0.095,1.241,0.0
3,4,0,4,30.0,False,timeout,1.68,[],[],0.074,0.735,0.0
3,2,0,4,30.0,False,timeout,1.842,[],[],0.08,0.882,0.0
3,3,0,4,30.0,False,timeout,1.697,[],[],0.076,0.548,0.0
