level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,1,2,4,5.16,True,out_of_bounds,1.625,"[2.0, 3.96]","[24.32, 12.13]",0.038,0.699,0.25
0,4,3,4,6.94,True,out_of_bounds,1.617,"[2.16, 3.88, 6.14]","[7.0, 6.14, 20.65]",0.039,0.623,0.375
0,5,3,4,6.92,True,out_of_bounds,1.591,"[2.16, 3.9, 6.12]","[5.69, 3.28, 19.03]",0.04,0.856,0.375
1,2,3,4,6.94,True,out_of_bounds,1.6,"[2.16, 3.9, 6.14]","[8.29, 7.62, 20.13]",0.036,0.476,0.375
0,1,3,4,6.92,True,out_of_bounds,1.604,"[2.16, 3.88, 6.12]","[6.72, 6.73, 18.58]",0.038,1.126,0.375
1,1,3,4,6.9,True,out_of_bounds,1.625,"[2.12, 3.86, 6.1]","[7.96, 6.61, 19.08]",0.037,0.866,0.375
2,2,2,4,6.14,True,out_of_bounds,1.6,"[2.2, 3.8]","[5.53, 6.63]",0.032,0.933,0.25
1,3,3,4,7.0,True,out_of_bounds,1.638,"[2.2, 3.94, 6.18]","[6.84, 3.76, 20.19]",0.036,0.504,0.375
0,2,3,4,6.92,True,out_of_bounds,1.588,"[2.16, 3.88, 6.14]","[7.41, 6.65, 20.08]",0.039,0.776,0.375
0,3,3,4,6.9,True,out_of_bounds,1.619,"[2.16, 3.9, 6.12]","[6.8, 6.37, 19.29]",0.04,0.651,0.375
1,5,3,4,6.92,True,out_of_bounds,1.609,"[2.14, 3.88, 6.1]","[6.61, 2.14, 19.24]",0.036,0.662,0.375
2,3,2,4,5.34,True,out_of_bounds,1.638,"[2.14, 3.96]","[19.43, 15.34]",0.036,0.7,0.25
1,4,3,4,6.94,True,out_of_bounds,1.636,"[2.12, 3.86, 6.1]","[7.51, 4.15, 20.83]",0.036,0.385,0.375
2,5,3,4,6.82,True,out_of_bounds,1.609,"[2.22, 3.98, 6.12]","[5.22, 7.82, 16.97]",0.037,0.471,0.375
2,4,2,4,6.06,True,out_of_bounds,1.636,"[2.1, 3.9]","[2.45, 5.94]",0.039,0.797,0.25
3,1,1,4,5.2,True,out_of_bounds,2.111,[1.16],[11.6],0.081,0.327,0.125
3,4,0,4,1.78,True,out_of_bounds,1.644,[],[],0.019,0.043,0.0
3,2,0,4,3.46,True,out_of_bounds,2.622,[],[],0.019,0.044,0.0
3,3,0,4,3.18,True,out_of_bounds,5.493,[],[],0.019,0.046,0.0
3,5,0,4,2.6,True,out_of_bounds,2.28,[],[],0.019,0.041,0.0
