level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.16,True,out_of_bounds,1.621,[],[],0.028,0.222,0.0
2,3,2,4,5.24,True,out_of_bounds,1.771,"[2.26, 4.1]","[6.63, 18.19]",0.026,0.315,0.25
1,3,3,4,7.08,True,out_of_bounds,1.771,"[2.34, 4.08, 6.26]","[3.01, 8.25, 20.23]",0.023,0.062,0.375
2,1,2,4,5.0,True,out_of_bounds,1.764,"[2.14, 4.14]","[10.1, 10.68]",0.027,0.581,0.25
0,2,3,4,7.04,True,out_of_bounds,1.712,"[2.28, 4.02, 6.22]","[1.5, 11.02, 20.94]",0.029,0.347,0.375
0,1,3,4,7.04,True,out_of_bounds,1.754,"[2.3, 4.02, 6.2]","[1.56, 9.02, 17.21]",0.027,0.405,0.375
2,2,2,4,6.24,True,out_of_bounds,1.694,"[2.34, 3.9]","[6.95, 12.17]",0.027,0.58,0.25
0,5,3,4,7.02,True,out_of_bounds,1.727,"[2.3, 4.06, 6.2]","[2.79, 10.19, 17.05]",0.027,0.751,0.375
1,4,3,4,7.02,True,out_of_bounds,1.81,"[2.28, 4.0, 6.18]","[1.82, 6.56, 19.62]",0.03,0.669,0.375
0,4,3,4,7.04,True,out_of_bounds,1.761,"[2.3, 4.02, 6.22]","[1.96, 8.4, 19.73]",0.031,0.602,0.375
0,3,3,4,7.04,True,out_of_bounds,1.736,"[2.3, 4.04, 6.22]","[2.08, 12.04, 20.24]",0.027,0.534,0.375
1,5,3,4,7.02,True,out_of_bounds,1.75,"[2.3, 4.04, 6.18]","[3.55, 8.31, 16.59]",0.028,0.653,0.375
2,5,3,4,7.02,True,out_of_bounds,1.75,"[2.4, 4.2, 6.2]","[5.6, 12.89, 15.26]",0.028,0.531,0.375
1,1,3,4,7.0,True,out_of_bounds,1.764,"[2.28, 4.0, 6.18]","[1.48, 10.27, 18.9]",0.032,0.287,0.375
1,2,4,4,8.14,False,completed,1.694,"[2.3, 4.04, 6.24, 8.1]","[1.41, 10.77, 20.28, 15.61]",0.035,0.574,2.2285
3,1,1,4,4.56,True,out_of_bounds,1.561,[1.16],[15.96],0.044,0.301,0.125
3,2,0,4,30.0,False,timeout,1.577,[],[],0.013,0.033,0.0
3,3,0,4,30.0,False,timeout,1.53,[],[],0.013,0.031,0.0
3,4,0,4,30.0,False,timeout,1.538,[],[],0.013,0.029,0.0
3,5,0,4,30.0,False,timeout,1.582,[],[],0.013,0.031,0.0
