level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,4,4,8.06,False,completed,1.526,"[2.08, 3.78, 5.94, 8.02]","[14.49, 8.57, 14.65, 6.1]",0.024,0.21,2.2407
0,5,4,4,8.06,False,completed,1.492,"[2.1, 3.78, 5.94, 8.02]","[14.44, 3.81, 13.58, 5.73]",0.023,0.274,2.2407
2,1,2,4,4.98,True,out_of_bounds,1.53,"[1.94, 3.84]","[30.47, 12.39]",0.02,0.629,0.25
1,2,4,4,8.08,False,completed,1.498,"[2.1, 3.78, 5.96, 8.04]","[15.5, 8.18, 15.93, 2.28]",0.023,0.462,2.2376
0,3,4,4,8.06,False,completed,1.499,"[2.1, 3.78, 5.94, 8.02]","[14.27, 3.88, 14.09, 2.81]",0.023,0.247,2.2407
0,4,4,4,8.06,False,completed,1.514,"[2.1, 3.78, 5.94, 8.02]","[13.98, 5.97, 13.89, 5.6]",0.023,0.42,2.2407
2,4,2,4,5.86,True,out_of_bounds,1.534,"[2.02, 3.8]","[6.52, 4.48]",0.021,0.422,0.25
2,2,2,4,5.96,True,out_of_bounds,1.498,"[2.14, 3.68]","[11.98, 7.67]",0.023,0.607,0.25
0,2,4,4,8.06,False,completed,1.488,"[2.08, 3.76, 5.94, 8.02]","[15.67, 7.1, 14.89, 3.76]",0.023,0.507,2.2407
1,3,4,4,8.1,False,completed,1.509,"[2.12, 3.82, 6.0, 8.06]","[14.97, 3.96, 15.7, 5.86]",0.023,0.376,2.2346
1,5,4,4,8.04,False,completed,1.52,"[2.08, 3.76, 5.92, 8.0]","[15.99, 3.56, 13.97, 7.92]",0.023,0.302,2.2438
2,5,3,4,7.94,True,out_of_bounds,1.52,"[2.16, 3.88, 5.94]","[8.07, 12.22, 12.96]",0.022,0.739,0.375
2,3,4,4,8.0,False,completed,1.509,"[2.06, 3.84, 5.96, 7.96]","[27.14, 14.75, 13.76, 21.73]",0.023,0.221,2.25
1,4,4,4,8.04,False,completed,1.534,"[2.06, 3.76, 5.92, 8.0]","[14.53, 4.15, 13.7, 6.91]",0.022,0.467,2.2438
1,1,4,4,8.04,False,completed,1.53,"[2.06, 3.76, 5.92, 8.0]","[14.67, 6.98, 15.49, 5.41]",0.022,0.371,2.2438
3,1,1,4,5.02,True,out_of_bounds,1.425,[1.16],[18.03],0.022,0.155,0.125
3,4,0,4,30.0,False,timeout,1.345,[],[],0.009,0.022,0.0
3,2,0,4,30.0,False,timeout,1.317,[],[],0.009,0.024,0.0
3,5,0,4,30.0,False,timeout,1.363,[],[],0.009,0.024,0.0
3,3,0,4,30.0,False,timeout,1.395,[],[],0.009,0.022,0.0
