level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,1,4,2.84,True,out_of_bounds,1.782,[2.78],[7.66],0.06,0.408,0.125
2,4,0,4,2.5,True,out_of_bounds,1.841,[],[],0.057,0.622,0.0
0,3,2,4,6.6,True,out_of_bounds,1.849,"[2.68, 5.02]","[8.48, 6.56]",0.065,0.508,0.25
1,1,2,4,6.54,True,out_of_bounds,1.841,"[2.66, 4.98]","[6.41, 6.37]",0.066,0.988,0.25
2,3,2,4,6.58,True,out_of_bounds,1.836,"[2.62, 5.1]","[16.36, 16.75]",0.059,0.909,0.25
0,2,2,4,6.58,True,out_of_bounds,1.803,"[2.68, 5.02]","[8.09, 8.97]",0.054,0.692,0.25
1,2,2,4,6.62,True,out_of_bounds,1.806,"[2.72, 5.06]","[9.46, 7.94]",0.06,0.865,0.25
1,3,2,4,6.66,True,out_of_bounds,1.85,"[2.74, 5.08]","[8.12, 4.98]",0.059,0.906,0.25
0,4,2,4,6.6,True,out_of_bounds,1.819,"[2.7, 5.02]","[5.61, 7.59]",0.057,0.769,0.25
0,1,2,4,6.58,True,out_of_bounds,1.855,"[2.7, 5.04]","[8.38, 7.68]",0.06,1.102,0.25
1,4,2,4,6.54,True,out_of_bounds,1.841,"[2.66, 4.98]","[4.49, 5.25]",0.063,1.468,0.25
1,5,2,4,6.56,True,out_of_bounds,1.818,"[2.66, 4.98]","[9.82, 6.15]",0.053,0.88,0.25
0,5,2,4,6.58,True,out_of_bounds,1.771,"[2.68, 5.02]","[10.39, 7.78]",0.061,0.721,0.25
2,5,2,4,6.56,True,out_of_bounds,1.818,"[2.82, 5.1]","[6.95, 2.16]",0.06,1.002,0.25
2,1,3,4,9.34,True,out_of_bounds,1.841,"[2.44, 5.1, 7.78]","[13.81, 14.15, 6.01]",0.094,0.707,0.375
3,1,1,4,30.0,False,timeout,1.374,[1.92],[9.3],0.03,0.347,0.25
3,2,0,4,30.0,False,timeout,1.44,[],[],0.071,1.094,0.0
3,4,0,4,30.0,False,timeout,1.39,[],[],0.07,0.873,0.0
3,3,0,4,30.0,False,timeout,1.381,[],[],0.071,0.753,0.0
3,5,0,4,30.0,False,timeout,1.374,[],[],0.071,0.783,0.0
