level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.18,True,out_of_bounds,2.239,[],[],0.067,0.579,0.0
0,2,0,4,30.0,False,timeout,2.316,[],[],0.071,0.902,0.0
0,1,0,4,30.0,False,timeout,2.294,[],[],0.073,1.048,0.0
1,3,0,4,30.0,False,timeout,2.21,[],[],0.069,1.191,0.0
0,3,0,4,30.0,False,timeout,2.253,[],[],0.071,1.012,0.0
2,1,0,4,30.0,False,timeout,2.258,[],[],0.07,0.784,0.0
1,2,0,4,30.0,False,timeout,2.268,[],[],0.069,1.276,0.0
0,5,0,4,30.0,False,timeout,2.281,[],[],0.075,1.263,0.0
1,4,0,4,30.0,False,timeout,2.209,[],[],0.072,0.908,0.0
0,4,0,4,30.0,False,timeout,2.256,[],[],0.073,0.785,0.0
2,3,0,4,30.0,False,timeout,2.21,[],[],0.07,0.936,0.0
2,2,0,4,30.0,False,timeout,2.268,[],[],0.071,0.911,0.0
1,1,0,4,30.0,False,timeout,2.258,[],[],0.072,1.218,0.0
1,5,0,4,30.0,False,timeout,2.239,[],[],0.074,1.013,0.0
2,4,0,4,30.0,False,timeout,2.209,[],[],0.072,0.934,0.0
3,1,0,4,30.0,False,timeout,1.655,[],[],0.082,1.162,0.0
3,2,0,4,30.0,False,timeout,1.785,[],[],0.043,0.09,0.0
3,3,0,4,30.0,False,timeout,1.69,[],[],0.044,0.089,0.0
3,4,0,4,30.0,False,timeout,1.674,[],[],0.045,0.088,0.0
3,5,0,4,30.0,False,timeout,1.708,[],[],0.045,0.085,0.0
