level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.32,True,out_of_bounds,1.314,[],[],0.024,0.635,0.0
2,5,0,4,1.78,True,out_of_bounds,1.301,[],[],0.022,0.086,0.0
1,2,3,4,8.4,True,out_of_bounds,1.393,"[2.42, 4.56, 7.48]","[1.74, 5.56, 22.89]",0.024,0.094,0.375
0,1,3,4,8.42,True,out_of_bounds,1.383,"[2.42, 4.56, 7.48]","[3.31, 6.72, 19.68]",0.025,0.665,0.375
1,1,3,4,8.42,True,out_of_bounds,1.382,"[2.44, 4.54, 7.48]","[4.22, 5.52, 20.01]",0.023,0.645,0.375
1,5,3,4,8.42,True,out_of_bounds,1.365,"[2.42, 4.56, 7.48]","[2.96, 3.8, 22.74]",0.024,0.63,0.375
0,4,3,4,8.42,True,out_of_bounds,1.413,"[2.44, 4.56, 7.46]","[2.09, 6.93, 22.44]",0.024,0.541,0.375
1,3,3,4,8.42,True,out_of_bounds,1.406,"[2.42, 4.56, 7.48]","[2.9, 6.91, 22.9]",0.026,0.759,0.375
0,2,3,4,8.42,True,out_of_bounds,1.361,"[2.42, 4.54, 7.48]","[2.23, 5.48, 23.25]",0.024,0.12,0.375
0,5,3,4,8.42,True,out_of_bounds,1.367,"[2.42, 4.56, 7.48]","[2.26, 3.62, 23.31]",0.024,0.097,0.375
2,2,2,4,7.46,True,out_of_bounds,1.393,"[2.44, 4.44]","[6.42, 5.69]",0.022,0.19,0.25
0,3,3,4,8.42,True,out_of_bounds,1.357,"[2.42, 4.56, 7.48]","[2.67, 7.42, 24.09]",0.025,0.411,0.375
1,4,3,4,8.42,True,out_of_bounds,1.402,"[2.44, 4.56, 7.46]","[2.27, 5.82, 21.96]",0.025,0.401,0.375
3,1,1,4,5.7,True,out_of_bounds,1.263,[1.36],[15.21],0.024,0.141,0.125
2,1,3,4,8.5,True,out_of_bounds,1.382,"[2.3, 4.66, 7.4]","[7.31, 10.47, 14.42]",0.023,0.435,0.375
2,3,3,4,9.36,True,out_of_bounds,1.406,"[2.36, 4.58, 7.44]","[5.38, 17.96, 20.55]",0.025,0.547,0.375
3,2,0,4,30.0,False,timeout,1.253,[],[],0.011,0.028,0.0
3,3,0,4,30.0,False,timeout,1.292,[],[],0.011,0.028,0.0
3,4,0,4,30.0,False,timeout,1.269,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,1.302,[],[],0.011,0.026,0.0
