level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.58,True,out_of_bounds,1.365,[],[],0.034,0.148,0.0
2,2,1,4,2.92,True,out_of_bounds,1.351,[2.82],[6.2],0.031,0.206,0.125
0,1,3,4,8.52,True,out_of_bounds,1.439,"[2.74, 4.78, 7.32]","[5.81, 6.47, 14.15]",0.033,0.454,0.375
0,5,3,4,8.52,True,out_of_bounds,1.39,"[2.74, 4.76, 7.32]","[8.12, 5.95, 15.34]",0.032,0.593,0.375
0,2,3,4,8.52,True,out_of_bounds,1.378,"[2.74, 4.78, 7.3]","[5.83, 5.28, 17.11]",0.029,0.389,0.375
1,1,3,4,8.48,True,out_of_bounds,1.428,"[2.72, 4.72, 7.28]","[5.49, 6.76, 15.71]",0.03,0.305,0.375
1,5,3,4,8.5,True,out_of_bounds,1.377,"[2.72, 4.74, 7.3]","[7.57, 5.73, 13.55]",0.028,0.427,0.375
1,4,3,4,8.48,True,out_of_bounds,1.365,"[2.72, 4.74, 7.26]","[2.54, 3.12, 12.57]",0.032,0.419,0.375
0,3,3,4,8.52,True,out_of_bounds,1.394,"[2.74, 4.78, 7.3]","[7.42, 6.32, 13.86]",0.032,0.477,0.375
1,2,3,4,8.54,True,out_of_bounds,1.397,"[2.78, 4.8, 7.34]","[6.93, 7.35, 18.76]",0.031,0.579,0.375
1,3,3,4,8.58,True,out_of_bounds,1.388,"[2.78, 4.84, 7.36]","[4.86, 3.42, 13.89]",0.031,0.6,0.375
0,4,3,4,8.5,True,out_of_bounds,1.376,"[2.74, 4.76, 7.32]","[4.84, 4.46, 13.43]",0.031,0.53,0.375
2,1,3,4,8.56,True,out_of_bounds,1.428,"[2.54, 4.86, 7.18]","[10.28, 10.5, 8.07]",0.03,0.295,0.375
2,5,3,4,8.46,True,out_of_bounds,1.377,"[2.86, 4.88, 7.32]","[3.94, 6.1, 13.02]",0.031,0.402,0.375
2,3,4,4,9.72,False,completed,1.388,"[2.7, 4.86, 7.32, 9.68]","[14.52, 14.18, 13.15, 30.23]",0.033,0.303,2.0288
3,1,1,4,5.54,True,out_of_bounds,1.139,[2.24],[3.75],0.045,0.302,0.125
3,3,0,4,30.0,False,timeout,1.241,[],[],0.017,0.037,0.0
3,2,0,4,30.0,False,timeout,1.214,[],[],0.018,0.038,0.0
3,4,0,4,30.0,False,timeout,1.259,[],[],0.017,0.037,0.0
3,5,0,4,30.0,False,timeout,1.251,[],[],0.017,0.037,0.0
