level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.66,True,out_of_bounds,1.513,[],[],0.026,0.306,0.0
2,4,0,4,2.14,True,out_of_bounds,1.583,[],[],0.023,0.235,0.0
1,1,4,4,8.06,False,completed,1.694,"[2.26, 3.98, 6.16, 8.02]","[4.77, 8.75, 20.93, 11.8]",0.026,0.633,2.2407
0,1,4,4,8.08,False,completed,1.674,"[2.3, 4.0, 6.2, 8.04]","[6.53, 7.17, 20.13, 11.92]",0.028,0.589,2.2376
0,4,4,4,8.08,False,completed,1.694,"[2.3, 4.0, 6.2, 8.04]","[7.0, 6.74, 21.4, 13.87]",0.026,0.523,2.2376
0,5,4,4,8.08,False,completed,1.664,"[2.3, 4.02, 6.2, 8.04]","[7.02, 6.91, 20.27, 12.97]",0.024,0.349,2.2376
1,2,4,4,8.1,False,completed,1.677,"[2.3, 4.02, 6.22, 8.06]","[5.7, 8.57, 21.56, 16.08]",0.024,0.21,2.2346
1,5,4,4,8.06,False,completed,1.691,"[2.28, 4.02, 6.18, 8.02]","[7.35, 6.44, 20.76, 12.94]",0.025,0.608,2.2407
0,3,4,4,8.08,False,completed,1.699,"[2.3, 4.0, 6.2, 8.04]","[6.16, 10.22, 21.74, 16.93]",0.028,0.58,2.2376
2,3,3,4,7.9,True,out_of_bounds,1.722,"[2.24, 4.08, 6.2]","[6.25, 18.24, 21.08]",0.024,0.457,0.375
0,2,4,4,8.08,False,completed,1.677,"[2.28, 4.0, 6.2, 8.04]","[6.34, 8.67, 22.02, 16.36]",0.023,0.271,2.2376
1,4,4,4,8.06,False,completed,1.722,"[2.26, 3.98, 6.18, 8.02]","[7.74, 5.18, 22.58, 11.74]",0.024,0.267,2.2407
1,3,4,4,8.1,False,completed,1.722,"[2.32, 4.06, 6.24, 8.06]","[6.36, 6.71, 21.93, 16.9]",0.025,0.487,2.2346
2,1,3,4,7.94,True,out_of_bounds,1.694,"[2.12, 4.1, 6.1]","[7.62, 13.66, 15.31]",0.024,0.435,0.375
3,1,1,4,4.64,True,out_of_bounds,1.522,[1.16],[16.39],0.023,0.501,0.125
2,2,2,4,6.22,True,out_of_bounds,1.677,"[2.34, 3.9]","[9.09, 9.73]",0.024,0.392,0.25
3,2,0,4,30.0,False,timeout,1.842,[],[],0.011,0.028,0.0
3,3,0,4,30.0,False,timeout,1.873,[],[],0.011,0.03,0.0
3,5,0,4,30.0,False,timeout,1.904,[],[],0.012,0.027,0.0
3,4,0,4,30.0,False,timeout,1.926,[],[],0.011,0.029,0.0
