level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,0,4,2.28,True,out_of_bounds,1.596,[],[],0.043,0.318,0.0
1,5,0,4,2.26,True,out_of_bounds,1.563,[],[],0.037,0.125,0.0
0,5,0,4,2.28,True,out_of_bounds,1.571,[],[],0.037,1.02,0.0
0,4,0,4,2.28,True,out_of_bounds,1.641,[],[],0.034,0.806,0.0
1,4,0,4,2.24,True,out_of_bounds,1.636,[],[],0.035,0.319,0.0
1,3,0,4,2.3,True,out_of_bounds,1.611,[],[],0.034,0.119,0.0
0,3,0,4,2.28,True,out_of_bounds,1.614,[],[],0.034,0.076,0.0
0,2,0,4,2.28,True,out_of_bounds,1.628,[],[],0.034,0.107,0.0
1,2,0,4,2.3,True,out_of_bounds,1.614,[],[],0.034,0.724,0.0
1,1,0,4,2.26,True,out_of_bounds,1.574,[],[],0.034,0.226,0.0
2,5,0,4,1.64,True,out_of_bounds,1.563,[],[],0.038,0.634,0.0
2,1,0,4,2.1,True,out_of_bounds,1.574,[],[],0.035,0.458,0.0
2,2,0,4,2.28,True,out_of_bounds,1.614,[],[],0.033,0.092,0.0
2,3,0,4,2.18,True,out_of_bounds,1.611,[],[],0.065,0.597,0.0
2,4,0,4,2.12,True,out_of_bounds,1.636,[],[],0.072,0.497,0.0
3,1,1,4,1.94,True,out_of_bounds,1.537,[1.18],[17.95],0.069,0.54,0.125
3,2,0,4,30.0,False,timeout,1.473,[],[],0.013,0.032,0.0
3,3,0,4,30.0,False,timeout,1.589,[],[],0.013,0.031,0.0
3,5,0,4,30.0,False,timeout,1.642,[],[],0.013,0.032,0.0
3,4,0,4,30.0,False,timeout,1.6,[],[],0.013,0.032,0.0
