level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,1,4,1.8,True,out_of_bounds,2.36,[1.74],[10.5],0.042,0.733,0.125
3,1,0,4,0.72,True,out_of_bounds,1.871,[],[],0.045,0.415,0.0
0,2,3,4,5.32,True,out_of_bounds,2.431,"[1.74, 2.94, 5.1]","[4.66, 3.85, 2.59]",0.044,0.481,0.375
2,5,2,4,3.8,True,out_of_bounds,2.372,"[1.86, 3.1]","[8.46, 13.37]",0.043,0.579,0.25
2,1,2,4,4.1,True,out_of_bounds,2.332,"[1.6, 3.02]","[19.71, 4.7]",0.045,0.981,0.25
2,3,2,4,4.34,True,out_of_bounds,2.309,"[1.74, 3.06]","[17.07, 12.49]",0.043,0.598,0.25
2,4,0,4,1.66,True,out_of_bounds,2.292,[],[],0.044,0.508,0.0
0,3,3,4,5.38,True,out_of_bounds,2.391,"[1.74, 2.94, 5.14]","[5.9, 4.33, 1.95]",0.048,1.292,0.375
0,5,3,4,5.34,True,out_of_bounds,2.419,"[1.74, 2.94, 5.12]","[4.88, 2.85, 0.89]",0.044,0.748,0.375
1,4,3,4,5.28,True,out_of_bounds,2.292,"[1.72, 2.96, 5.04]","[6.32, 3.36, 0.53]",0.045,0.64,0.375
1,3,3,4,5.4,True,out_of_bounds,2.309,"[1.8, 3.04, 5.18]","[6.88, 2.53, 2.05]",0.044,0.441,0.375
1,1,3,4,5.3,True,out_of_bounds,2.332,"[1.74, 2.94, 5.06]","[4.27, 3.65, 1.05]",0.042,0.333,0.375
1,2,3,4,5.32,True,out_of_bounds,2.36,"[1.72, 2.9, 5.1]","[3.94, 3.44, 1.96]",0.049,1.255,0.375
1,5,3,4,5.34,True,out_of_bounds,2.372,"[1.78, 3.0, 5.1]","[4.7, 2.52, 0.97]",0.045,0.728,0.375
0,4,3,4,5.28,True,out_of_bounds,2.369,"[1.74, 2.94, 5.06]","[4.4, 3.56, 1.16]",0.048,0.907,0.375
0,1,3,4,5.32,True,out_of_bounds,2.393,"[1.74, 2.94, 5.08]","[5.64, 3.48, 1.41]",0.048,1.006,0.375
3,4,0,4,3.5,True,out_of_bounds,3.081,[],[],0.02,0.05,0.0
3,5,0,4,3.02,True,out_of_bounds,3.055,[],[],0.021,0.051,0.0
3,2,0,4,30.0,False,timeout,2.253,[],[],0.018,0.054,0.0
3,3,0,4,30.0,False,timeout,2.235,[],[],0.018,0.054,0.0
