level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,0,4,2.5,True,out_of_bounds,1.597,[],[],0.025,0.189,0.0
0,4,4,4,8.54,False,completed,1.501,"[2.5, 4.18, 6.36, 8.5]","[15.06, 6.67, 17.77, 7.38]",0.028,0.784,2.171
2,4,2,4,6.3,True,out_of_bounds,1.479,"[2.46, 4.24]","[10.36, 7.04]",0.025,0.211,0.25
1,2,3,4,6.42,True,out_of_bounds,1.597,"[2.48, 4.18, 6.36]","[17.02, 6.41, 16.1]",0.024,0.198,0.375
0,3,4,4,8.54,False,completed,1.532,"[2.48, 4.18, 6.36, 8.5]","[15.95, 6.04, 16.65, 5.5]",0.023,0.275,2.171
0,5,4,4,8.54,False,completed,1.505,"[2.48, 4.2, 6.34, 8.5]","[17.51, 7.59, 17.61, 6.21]",0.024,0.606,2.171
1,1,4,4,8.54,False,completed,1.498,"[2.5, 4.2, 6.34, 8.5]","[13.35, 6.77, 14.69, 6.38]",0.022,0.219,2.171
1,4,4,4,8.54,False,completed,1.479,"[2.5, 4.2, 6.36, 8.5]","[16.73, 6.43, 18.05, 8.3]",0.025,0.251,2.171
2,3,4,4,8.44,False,completed,1.524,"[2.42, 4.2, 6.32, 8.4]","[31.84, 15.46, 15.7, 24.02]",0.022,0.214,2.1848
1,3,4,4,8.54,False,completed,1.524,"[2.48, 4.2, 6.36, 8.5]","[18.58, 4.15, 16.93, 7.59]",0.024,0.185,2.171
0,2,4,4,8.54,False,completed,1.575,"[2.48, 4.18, 6.36, 8.5]","[17.16, 6.61, 17.4, 5.73]",0.021,0.412,2.171
1,5,4,4,8.54,False,completed,1.501,"[2.48, 4.2, 6.34, 8.5]","[18.69, 5.93, 17.79, 7.87]",0.021,0.116,2.171
2,1,2,4,5.4,True,out_of_bounds,1.498,"[2.36, 4.3]","[33.79, 10.29]",0.023,0.137,0.25
0,1,4,4,8.54,False,completed,1.507,"[2.5, 4.18, 6.36, 8.5]","[13.99, 6.6, 15.95, 5.99]",0.023,0.359,2.171
3,1,1,4,5.12,True,out_of_bounds,1.279,[2.46],[1.52],0.023,0.409,0.125
2,5,3,4,8.44,True,out_of_bounds,1.501,"[2.58, 4.32, 6.36]","[11.63, 11.03, 15.88]",0.034,0.355,0.375
3,2,0,4,30.0,False,timeout,1.362,[],[],0.009,0.024,0.0
3,3,0,4,30.0,False,timeout,1.349,[],[],0.009,0.027,0.0
3,4,0,4,30.0,False,timeout,1.361,[],[],0.009,0.026,0.0
3,5,0,4,30.0,False,timeout,1.331,[],[],0.009,0.027,0.0
