level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,3.02,True,out_of_bounds,1.612,[],[],0.071,0.62,0.0
2,5,2,4,9.26,True,out_of_bounds,1.738,"[3.32, 6.1]","[5.48, 7.41]",0.073,1.145,0.25
2,3,2,4,9.28,True,out_of_bounds,1.727,"[3.14, 6.12]","[13.31, 11.78]",0.073,1.428,0.25
0,3,4,4,12.06,False,completed,1.69,"[3.2, 6.02, 9.32, 12.02]","[7.1, 0.48, 18.05, 5.29]",0.073,1.385,1.8292
0,2,4,4,12.06,False,completed,1.709,"[3.18, 6.02, 9.32, 12.02]","[4.8, 1.28, 19.35, 6.46]",0.074,1.163,1.8292
0,4,4,4,12.06,False,completed,1.73,"[3.22, 6.04, 9.34, 12.02]","[6.73, 2.01, 22.54, 4.57]",0.075,1.38,1.8292
2,2,3,4,9.44,True,out_of_bounds,1.712,"[3.26, 5.96, 9.38]","[4.96, 3.19, 31.8]",0.073,1.341,0.375
1,1,4,4,12.02,False,completed,1.772,"[3.16, 5.98, 9.28, 11.98]","[4.94, 1.58, 21.07, 5.54]",0.074,1.456,1.8319
1,3,4,4,12.12,False,completed,1.727,"[3.26, 6.1, 9.38, 12.08]","[6.94, 0.97, 19.48, 7.02]",0.075,1.416,1.8251
0,5,4,4,12.06,False,completed,1.72,"[3.2, 6.02, 9.32, 12.02]","[4.96, 0.44, 20.62, 5.17]",0.074,1.139,1.8292
1,5,4,4,12.04,False,completed,1.738,"[3.18, 6.0, 9.3, 12.0]","[5.34, 0.35, 20.65, 5.81]",0.075,1.573,1.8306
1,4,4,4,12.02,False,completed,1.753,"[3.18, 6.0, 9.28, 11.98]","[6.03, 1.16, 18.92, 7.35]",0.074,1.363,1.8319
1,2,4,4,12.08,False,completed,1.712,"[3.2, 6.04, 9.36, 12.04]","[4.43, 1.04, 21.48, 5.32]",0.074,1.186,1.8278
2,1,3,4,11.7,True,out_of_bounds,1.772,"[2.98, 6.08, 9.18]","[16.25, 8.06, 7.5]",0.076,1.331,0.375
0,1,4,4,12.06,False,completed,1.759,"[3.2, 6.02, 9.32, 12.02]","[5.06, 1.72, 21.12, 5.11]",0.076,1.817,1.8292
3,1,1,4,30.0,False,timeout,1.261,[2.44],[3.48],0.086,0.972,0.25
3,2,0,4,30.0,False,timeout,1.128,[],[],0.044,0.104,0.0
3,4,0,4,30.0,False,timeout,1.081,[],[],0.044,0.088,0.0
3,5,0,4,30.0,False,timeout,1.119,[],[],0.044,0.102,0.0
3,3,0,4,30.0,False,timeout,1.112,[],[],0.044,0.08,0.0
