level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,3,4,5.36,True,out_of_bounds,1.577,"[2.06, 3.38, 5.32]","[2.87, 1.57, 21.17]",0.057,1.171,0.375
1,1,3,4,5.32,True,out_of_bounds,1.572,"[2.02, 3.34, 5.28]","[3.36, 2.91, 21.12]",0.061,1.018,0.375
1,3,3,4,5.42,True,out_of_bounds,1.618,"[2.1, 3.44, 5.36]","[3.26, 0.77, 20.32]",0.061,1.547,0.375
2,4,0,4,1.96,True,out_of_bounds,1.545,[],[],0.051,2.519,0.0
0,3,3,4,5.34,True,out_of_bounds,1.594,"[2.06, 3.38, 5.3]","[3.66, 2.02, 19.18]",0.059,1.079,0.375
2,5,3,4,5.98,True,out_of_bounds,1.555,"[2.12, 3.48, 5.3]","[13.89, 18.03, 17.02]",0.055,0.825,0.375
0,5,3,4,5.36,True,out_of_bounds,1.568,"[2.06, 3.38, 5.3]","[4.98, 2.39, 18.79]",0.059,0.492,0.375
0,2,3,4,5.34,True,out_of_bounds,1.62,"[2.06, 3.4, 5.3]","[3.55, 1.19, 19.71]",0.053,0.939,0.375
1,2,2,4,5.34,True,out_of_bounds,1.639,"[2.08, 3.42]","[3.64, 1.28]",0.053,1.262,0.25
0,4,3,4,5.36,True,out_of_bounds,1.593,"[2.06, 3.38, 5.3]","[3.49, 1.19, 20.43]",0.054,0.672,0.375
1,5,3,4,5.34,True,out_of_bounds,1.555,"[2.04, 3.36, 5.28]","[4.97, 1.2, 18.52]",0.059,1.412,0.375
2,1,2,4,4.42,True,out_of_bounds,1.572,"[1.92, 3.44]","[12.24, 2.37]",0.06,2.096,0.25
1,4,3,4,5.96,True,out_of_bounds,1.578,"[2.02, 3.36, 5.26]","[2.85, 0.45, 20.38]",0.059,0.632,0.375
2,3,3,4,6.82,True,out_of_bounds,1.618,"[2.04, 3.46, 5.32]","[10.06, 11.03, 17.85]",0.073,1.15,0.375
2,2,2,4,5.32,True,out_of_bounds,1.639,"[2.1, 3.34]","[8.71, 2.52]",0.073,1.604,0.25
3,1,1,4,3.76,True,out_of_bounds,1.63,[0.98],[20.33],0.102,0.661,0.125
3,2,0,4,30.0,False,timeout,1.609,[],[],0.032,0.059,0.0
3,3,0,4,30.0,False,timeout,1.611,[],[],0.034,0.059,0.0
3,4,0,4,30.0,False,timeout,1.669,[],[],0.034,0.059,0.0
3,5,0,4,30.0,False,timeout,1.709,[],[],0.034,0.058,0.0
