level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,0,4,2.18,True,out_of_bounds,1.778,[],[],0.04,0.338,0.0
0,4,0,4,2.18,True,out_of_bounds,1.807,[],[],0.038,0.26,0.0
0,2,0,4,2.2,True,out_of_bounds,1.787,[],[],0.041,0.394,0.0
1,2,0,4,2.2,True,out_of_bounds,1.811,[],[],0.046,0.544,0.0
1,4,0,4,2.22,True,out_of_bounds,1.805,[],[],0.041,0.548,0.0
2,5,0,4,1.58,True,out_of_bounds,1.819,[],[],0.037,0.084,0.0
0,1,0,4,2.2,True,out_of_bounds,1.707,[],[],0.041,0.267,0.0
1,5,0,4,2.24,True,out_of_bounds,1.819,[],[],0.042,0.578,0.0
0,5,0,4,2.18,True,out_of_bounds,1.805,[],[],0.042,0.491,0.0
1,3,0,4,2.3,True,out_of_bounds,1.817,[],[],0.044,0.322,0.0
2,3,1,4,2.28,True,out_of_bounds,1.817,[2.1],[34.11],0.035,0.399,0.125
2,4,0,4,2.0,True,out_of_bounds,1.805,[],[],0.034,0.093,0.0
2,1,1,4,2.58,True,out_of_bounds,1.729,[1.96],[25.31],0.039,0.135,0.125
1,1,0,4,2.18,True,out_of_bounds,1.729,[],[],0.032,0.514,0.0
2,2,0,4,2.16,True,out_of_bounds,1.811,[],[],0.104,0.237,0.0
3,1,1,4,1.94,True,out_of_bounds,1.775,[1.14],[10.72],0.082,0.542,0.125
3,5,0,4,3.82,True,out_of_bounds,5.64,[],[],0.022,0.048,0.0
3,2,0,4,30.0,False,timeout,2.103,[],[],0.02,0.043,0.0
3,3,0,4,30.0,False,timeout,2.007,[],[],0.02,0.042,0.0
3,4,0,4,30.0,False,timeout,1.57,[],[],0.02,0.043,0.0
