level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.9,True,out_of_bounds,1.624,[],[],0.021,0.228,0.0
2,4,0,4,2.42,True,out_of_bounds,1.686,[],[],0.021,0.145,0.0
2,1,1,4,4.76,True,out_of_bounds,1.641,[2.38],[6.49],0.024,0.312,0.125
0,2,3,4,7.76,True,out_of_bounds,1.667,"[2.54, 4.66, 6.86]","[2.47, 7.21, 20.61]",0.026,0.234,0.375
0,4,3,4,7.78,True,out_of_bounds,1.711,"[2.54, 4.66, 6.84]","[1.75, 6.58, 21.75]",0.022,0.543,0.375
1,1,3,4,7.74,True,out_of_bounds,1.689,"[2.52, 4.62, 6.82]","[3.99, 8.45, 22.13]",0.026,0.552,0.375
0,3,3,4,7.76,True,out_of_bounds,1.683,"[2.54, 4.66, 6.84]","[3.68, 7.96, 22.05]",0.027,0.5,0.375
0,5,3,4,7.76,True,out_of_bounds,1.699,"[2.54, 4.66, 6.86]","[0.94, 5.6, 22.33]",0.019,0.293,0.375
0,1,3,4,7.76,True,out_of_bounds,1.693,"[2.54, 4.66, 6.86]","[3.5, 8.28, 22.54]",0.027,0.256,0.375
2,2,2,4,6.88,True,out_of_bounds,1.676,"[2.6, 4.58]","[6.56, 8.23]",0.024,0.423,0.25
1,4,3,4,7.74,True,out_of_bounds,1.703,"[2.52, 4.62, 6.8]","[2.24, 6.59, 21.62]",0.023,0.658,0.375
1,3,3,4,7.82,True,out_of_bounds,1.714,"[2.58, 4.72, 6.9]","[2.62, 7.9, 22.63]",0.027,0.667,0.375
1,5,3,4,7.76,True,out_of_bounds,1.717,"[2.52, 4.64, 6.84]","[1.62, 5.57, 23.65]",0.03,0.444,0.375
1,2,3,4,7.78,True,out_of_bounds,1.676,"[2.56, 4.7, 6.88]","[1.78, 8.04, 20.19]",0.029,0.451,0.375
2,3,3,4,8.76,True,out_of_bounds,1.714,"[2.52, 4.76, 6.86]","[7.34, 16.73, 20.75]",0.029,0.172,0.375
3,1,1,4,5.7,True,out_of_bounds,1.262,[2.46],[0.47],0.055,0.175,0.125
3,2,0,4,30.0,False,timeout,1.291,[],[],0.012,0.029,0.0
3,3,0,4,30.0,False,timeout,1.259,[],[],0.012,0.027,0.0
3,4,0,4,30.0,False,timeout,1.307,[],[],0.011,0.028,0.0
3,5,0,4,30.0,False,timeout,1.317,[],[],0.012,0.028,0.0
