level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,1,4,2.82,True,out_of_bounds,1.359,[2.7],[7.46],0.04,0.443,0.125
2,4,0,4,2.44,True,out_of_bounds,1.377,[],[],0.039,0.133,0.0
1,2,2,4,6.54,True,out_of_bounds,1.359,"[2.64, 4.96]","[7.75, 7.89]",0.042,0.561,0.25
0,4,2,4,6.52,True,out_of_bounds,1.355,"[2.64, 4.94]","[4.58, 5.14]",0.043,0.502,0.25
0,2,2,4,6.52,True,out_of_bounds,1.337,"[2.62, 4.94]","[5.82, 7.27]",0.044,0.702,0.25
0,5,2,4,6.5,True,out_of_bounds,1.346,"[2.62, 4.94]","[7.11, 6.41]",0.042,0.521,0.25
0,1,2,4,6.5,True,out_of_bounds,1.388,"[2.64, 4.94]","[4.37, 7.79]",0.046,0.863,0.25
1,1,2,4,6.44,True,out_of_bounds,1.374,"[2.6, 4.9]","[4.39, 7.02]",0.045,0.745,0.25
1,4,2,4,6.46,True,out_of_bounds,1.377,"[2.6, 4.9]","[3.99, 2.82]",0.042,0.996,0.25
1,5,2,4,6.46,True,out_of_bounds,1.373,"[2.6, 4.9]","[7.31, 4.82]",0.046,1.882,0.25
2,1,3,4,8.98,True,out_of_bounds,1.42,"[2.4, 5.02, 7.68]","[12.58, 13.43, 7.45]",0.045,0.694,0.375
2,3,3,4,8.96,True,out_of_bounds,1.382,"[2.56, 5.02, 7.84]","[12.61, 15.81, 17.58]",0.044,0.428,0.375
0,3,4,4,10.6,False,completed,1.38,"[2.62, 4.94, 7.84, 10.56]","[3.98, 5.83, 20.07, 7.77]",0.045,0.608,1.9434
2,5,2,4,6.48,True,out_of_bounds,1.373,"[2.74, 5.02]","[8.45, 1.39]",0.044,0.391,0.25
1,3,3,4,10.56,True,out_of_bounds,1.382,"[2.68, 5.0, 7.9]","[5.66, 5.39, 19.62]",0.042,0.295,0.375
3,1,1,4,30.0,False,timeout,1.177,[1.26],[26.63],0.029,0.191,0.25
3,2,0,4,30.0,False,timeout,1.201,[],[],0.022,0.045,0.0
3,3,0,4,30.0,False,timeout,1.186,[],[],0.023,0.048,0.0
3,5,0,4,30.0,False,timeout,1.188,[],[],0.023,0.048,0.0
3,4,0,4,30.0,False,timeout,1.208,[],[],0.022,0.046,0.0
