level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.78,True,out_of_bounds,1.286,[],[],0.016,0.384,0.0
2,4,0,4,2.32,True,out_of_bounds,1.307,[],[],0.024,0.409,0.0
0,5,3,4,7.9,True,out_of_bounds,1.383,"[2.42, 4.56, 7.0]","[2.32, 4.79, 21.0]",0.014,0.584,0.375
2,1,2,4,4.7,True,out_of_bounds,1.309,"[2.3, 4.66]","[7.42, 10.38]",0.015,0.271,0.25
1,1,3,4,7.92,True,out_of_bounds,1.346,"[2.44, 4.54, 6.98]","[4.26, 6.69, 21.44]",0.013,0.284,0.375
0,4,3,4,7.92,True,out_of_bounds,1.352,"[2.44, 4.56, 6.98]","[2.15, 8.05, 22.64]",0.014,0.374,0.375
0,2,3,4,7.9,True,out_of_bounds,1.347,"[2.42, 4.54, 6.98]","[2.28, 6.74, 19.36]",0.023,0.342,0.375
1,4,3,4,7.92,True,out_of_bounds,1.313,"[2.44, 4.56, 6.98]","[2.32, 6.95, 22.37]",0.02,0.387,0.375
1,5,3,4,7.92,True,out_of_bounds,1.378,"[2.42, 4.56, 7.0]","[2.96, 4.97, 22.3]",0.018,0.543,0.375
1,3,3,4,7.9,True,out_of_bounds,1.393,"[2.42, 4.56, 6.98]","[2.96, 8.1, 23.41]",0.021,0.331,0.375
2,2,2,4,6.98,True,out_of_bounds,1.369,"[2.44, 4.44]","[6.49, 7.11]",0.022,0.256,0.25
0,3,3,4,7.9,True,out_of_bounds,1.387,"[2.42, 4.56, 6.98]","[2.71, 8.6, 23.44]",0.022,0.451,0.375
1,2,3,4,7.9,True,out_of_bounds,1.369,"[2.42, 4.56, 6.98]","[1.81, 6.63, 19.8]",0.024,0.532,0.375
0,1,3,4,7.92,True,out_of_bounds,1.365,"[2.42, 4.54, 6.98]","[3.36, 7.19, 21.63]",0.023,0.339,0.375
2,3,3,4,8.86,True,out_of_bounds,1.393,"[2.36, 4.58, 6.94]","[5.32, 19.03, 22.03]",0.022,0.431,0.375
3,1,1,4,5.7,True,out_of_bounds,1.263,[1.36],[14.87],0.019,0.074,0.125
3,3,0,4,30.0,False,timeout,1.304,[],[],0.011,0.027,0.0
3,2,0,4,30.0,False,timeout,1.27,[],[],0.011,0.028,0.0
3,4,0,4,30.0,False,timeout,1.285,[],[],0.01,0.025,0.0
3,5,0,4,30.0,False,timeout,1.302,[],[],0.011,0.027,0.0
