level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.66,True,out_of_bounds,1.552,[],[],0.024,0.216,0.0
2,4,0,4,2.14,True,out_of_bounds,1.566,[],[],0.021,0.156,0.0
2,2,2,4,6.22,True,out_of_bounds,1.677,"[2.34, 3.9]","[9.08, 9.73]",0.021,0.399,0.25
0,1,4,4,8.08,False,completed,1.674,"[2.3, 4.0, 6.2, 8.04]","[6.39, 7.17, 20.13, 12.58]",0.018,0.544,2.2376
1,2,4,4,8.1,False,completed,1.677,"[2.3, 4.02, 6.22, 8.06]","[5.58, 8.58, 21.56, 16.5]",0.027,0.495,2.2346
1,5,3,4,7.08,True,out_of_bounds,1.691,"[2.28, 4.02, 6.18]","[7.06, 6.44, 20.76]",0.025,0.159,0.375
0,3,4,4,8.06,False,completed,1.699,"[2.3, 4.0, 6.2, 8.02]","[6.04, 10.23, 21.74, 18.21]",0.022,0.522,2.2407
0,2,4,4,8.06,False,completed,1.677,"[2.28, 4.0, 6.2, 8.02]","[6.15, 8.68, 22.02, 17.93]",0.025,0.404,2.2407
2,1,3,4,7.94,True,out_of_bounds,1.694,"[2.12, 4.1, 6.1]","[8.03, 13.68, 15.32]",0.023,0.241,0.375
1,1,4,4,8.04,False,completed,1.694,"[2.26, 3.98, 6.16, 8.0]","[4.55, 8.76, 20.93, 14.0]",0.021,0.463,2.2438
0,5,4,4,8.08,False,completed,1.664,"[2.3, 4.02, 6.2, 8.04]","[6.9, 6.92, 20.27, 13.56]",0.021,0.382,2.2376
1,4,4,4,8.04,False,completed,1.722,"[2.26, 3.98, 6.18, 8.0]","[7.35, 5.19, 22.58, 13.81]",0.026,0.527,2.2438
1,3,4,4,8.1,False,completed,1.722,"[2.32, 4.06, 6.24, 8.06]","[6.07, 6.71, 21.93, 17.27]",0.023,0.263,2.2346
0,4,4,4,8.08,False,completed,1.694,"[2.3, 4.0, 6.2, 8.04]","[6.85, 6.75, 21.4, 14.39]",0.025,0.489,2.2376
2,3,3,4,7.9,True,out_of_bounds,1.722,"[2.24, 4.08, 6.2]","[6.43, 18.25, 21.09]",0.021,0.26,0.375
3,1,1,4,4.64,True,out_of_bounds,1.605,[1.14],[16.66],0.019,0.07,0.125
3,2,0,4,30.0,False,timeout,2.193,[],[],0.011,0.027,0.0
3,3,0,4,30.0,False,timeout,2.143,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,2.121,[],[],0.011,0.027,0.0
3,4,0,4,30.0,False,timeout,2.195,[],[],0.011,0.028,0.0
