level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.78,True,out_of_bounds,2.086,[],[],0.042,0.662,0.0
2,2,1,4,1.92,True,out_of_bounds,2.142,[1.88],[11.15],0.043,1.11,0.125
0,3,3,4,5.74,True,out_of_bounds,2.18,"[1.9, 3.12, 5.48]","[4.45, 3.07, 4.2]",0.047,0.511,0.375
0,4,3,4,5.7,True,out_of_bounds,2.133,"[1.88, 3.1, 5.44]","[3.34, 5.41, 1.52]",0.037,0.64,0.375
2,1,2,4,4.6,True,out_of_bounds,2.124,"[1.72, 3.18]","[15.5, 8.84]",0.038,0.538,0.25
0,5,3,4,5.74,True,out_of_bounds,2.2,"[1.88, 3.12, 5.48]","[3.96, 3.39, 2.78]",0.038,0.616,0.375
0,1,3,4,5.74,True,out_of_bounds,2.191,"[1.9, 3.1, 5.46]","[6.41, 2.96, 2.64]",0.039,0.918,0.375
1,1,3,4,5.68,True,out_of_bounds,2.124,"[1.86, 3.1, 5.44]","[4.94, 3.39, 2.56]",0.043,0.398,0.375
2,3,3,4,5.82,True,out_of_bounds,2.11,"[1.88, 3.22, 5.54]","[13.78, 13.11, 4.49]",0.043,0.871,0.375
0,2,3,4,5.68,True,out_of_bounds,2.217,"[1.88, 3.1, 5.42]","[4.56, 3.92, 4.49]",0.042,0.627,0.375
1,2,3,4,5.62,True,out_of_bounds,2.142,"[1.86, 3.06, 5.38]","[5.28, 3.74, 4.43]",0.039,0.393,0.375
1,5,3,4,5.76,True,out_of_bounds,2.158,"[1.9, 3.14, 5.5]","[4.0, 3.43, 2.71]",0.042,0.607,0.375
1,4,3,4,5.7,True,out_of_bounds,2.086,"[1.88, 3.12, 5.44]","[3.66, 5.08, 2.13]",0.04,0.615,0.375
1,3,3,4,5.82,True,out_of_bounds,2.11,"[1.96, 3.2, 5.56]","[3.89, 2.74, 2.98]",0.043,1.06,0.375
2,5,3,4,5.84,True,out_of_bounds,2.158,"[1.98, 3.26, 5.52]","[13.71, 7.55, 8.13]",0.057,0.811,0.375
3,1,1,4,30.0,False,timeout,2.306,[0.78],[11.86],0.019,0.198,0.25
3,5,0,4,2.24,True,out_of_bounds,4.385,[],[],0.022,0.059,0.0
3,4,0,4,3.14,True,out_of_bounds,4.729,[],[],0.021,0.059,0.0
3,2,0,4,30.0,False,timeout,2.194,[],[],0.021,0.048,0.0
3,3,0,4,30.0,False,timeout,2.125,[],[],0.018,0.048,0.0
