level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.08,True,out_of_bounds,1.42,[],[],0.058,0.432,0.0
0,3,2,4,6.18,True,out_of_bounds,1.488,"[2.2, 4.02]","[4.26, 12.04]",0.063,0.821,0.25
0,2,2,4,5.98,True,out_of_bounds,1.549,"[2.16, 4.0]","[6.56, 8.72]",0.062,0.818,0.25
0,4,2,4,6.02,True,out_of_bounds,1.484,"[2.18, 3.98]","[5.06, 7.07]",0.064,1.095,0.25
1,3,2,4,6.06,True,out_of_bounds,1.414,"[2.26, 4.06]","[3.95, 7.54]",0.062,0.666,0.25
1,2,2,4,6.0,True,out_of_bounds,1.453,"[2.16, 3.98]","[6.91, 10.32]",0.061,0.834,0.25
2,5,2,4,5.94,True,out_of_bounds,1.419,"[2.32, 4.18]","[6.61, 3.83]",0.063,0.977,0.25
1,4,2,4,5.9,True,out_of_bounds,1.42,"[2.16, 3.96]","[5.17, 5.8]",0.063,0.802,0.25
1,5,2,4,5.92,True,out_of_bounds,1.419,"[2.22, 4.02]","[3.3, 6.72]",0.06,0.825,0.25
0,5,2,4,5.96,True,out_of_bounds,1.524,"[2.18, 4.0]","[2.52, 6.53]",0.065,1.104,0.25
0,1,2,4,6.08,True,out_of_bounds,1.524,"[2.18, 4.02]","[5.59, 7.22]",0.061,0.489,0.25
2,2,2,4,6.0,True,out_of_bounds,1.453,"[2.2, 3.84]","[6.97, 10.2]",0.067,1.087,0.25
2,3,3,4,8.56,True,out_of_bounds,1.414,"[2.2, 4.1, 7.56]","[14.29, 17.83, 17.94]",0.068,0.86,0.375
1,1,2,4,6.0,True,out_of_bounds,1.439,"[2.16, 4.02]","[7.07, 8.6]",0.072,0.84,0.25
2,1,3,4,8.68,True,out_of_bounds,1.439,"[2.04, 4.16, 7.48]","[18.33, 16.4, 7.55]",0.068,1.083,0.375
3,1,1,4,30.0,False,timeout,1.388,[0.88],[54.82],0.095,0.517,0.25
3,2,0,4,30.0,False,timeout,1.605,[],[],0.052,0.545,0.0
3,5,0,4,30.0,False,timeout,1.492,[],[],0.052,0.638,0.0
3,4,0,4,30.0,False,timeout,1.492,[],[],0.054,0.624,0.0
3,3,0,4,30.0,False,timeout,1.489,[],[],0.053,0.672,0.0
