level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.64,True,out_of_bounds,1.223,[],[],0.051,0.215,0.0
0,3,3,4,9.52,True,out_of_bounds,1.265,"[2.84, 5.3, 7.84]","[7.65, 6.05, 22.93]",0.061,1.874,0.375
0,4,3,4,9.52,True,out_of_bounds,1.267,"[2.86, 5.28, 7.82]","[6.84, 6.17, 18.57]",0.054,0.792,0.375
0,5,3,4,9.54,True,out_of_bounds,1.291,"[2.86, 5.3, 7.84]","[6.53, 5.63, 20.98]",0.057,0.653,0.375
0,1,3,4,9.52,True,out_of_bounds,1.295,"[2.86, 5.3, 7.84]","[7.2, 6.33, 23.79]",0.054,1.203,0.375
0,2,3,4,9.54,True,out_of_bounds,1.321,"[2.86, 5.28, 7.84]","[6.29, 7.25, 18.93]",0.052,0.561,0.375
1,3,3,4,9.6,True,out_of_bounds,1.266,"[2.9, 5.36, 7.92]","[4.76, 5.34, 22.52]",0.055,0.577,0.375
1,5,3,4,9.5,True,out_of_bounds,1.257,"[2.82, 5.26, 7.82]","[7.21, 6.65, 23.03]",0.055,1.322,0.375
1,1,3,4,9.48,True,out_of_bounds,1.296,"[2.8, 5.26, 7.78]","[6.07, 7.18, 22.12]",0.054,0.977,0.375
2,3,3,4,10.62,True,out_of_bounds,1.266,"[2.78, 5.38, 7.86]","[15.94, 15.29, 20.89]",0.055,0.458,0.375
2,1,3,4,9.56,True,out_of_bounds,1.296,"[2.6, 5.38, 7.68]","[16.19, 7.88, 9.91]",0.056,1.189,0.375
1,4,3,4,9.48,True,out_of_bounds,1.26,"[2.8, 5.24, 7.78]","[4.03, 5.44, 20.59]",0.058,2.387,0.375
2,5,3,4,9.48,True,out_of_bounds,1.257,"[2.98, 5.4, 7.84]","[3.76, 16.04, 21.41]",0.069,0.877,0.375
1,2,3,4,9.56,True,out_of_bounds,1.327,"[2.88, 5.3, 7.88]","[6.25, 5.66, 18.61]",0.066,0.576,0.375
2,2,2,4,7.86,True,out_of_bounds,1.327,"[2.94, 5.18]","[7.73, 8.79]",0.079,0.531,0.25
3,1,1,4,30.0,False,timeout,1.077,[1.32],[31.08],0.066,0.776,0.25
3,2,0,4,30.0,False,timeout,1.077,[],[],0.031,0.084,0.0
3,3,0,4,30.0,False,timeout,1.087,[],[],0.033,0.093,0.0
3,5,0,4,30.0,False,timeout,1.098,[],[],0.034,0.117,0.0
3,4,0,4,30.0,False,timeout,1.075,[],[],0.033,0.109,0.0
