level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,1,4,2.8,True,out_of_bounds,1.564,[2.72],[5.94],0.048,0.528,0.125
2,4,0,4,2.5,True,out_of_bounds,1.639,[],[],0.054,0.992,0.0
2,5,2,4,6.56,True,out_of_bounds,1.701,"[2.74, 5.06]","[7.04, 1.99]",0.046,0.643,0.25
0,1,2,4,6.56,True,out_of_bounds,1.7,"[2.66, 4.98]","[3.42, 5.3]",0.043,1.128,0.25
1,1,2,4,6.52,True,out_of_bounds,1.719,"[2.62, 4.94]","[3.63, 6.1]",0.051,0.561,0.25
1,5,2,4,6.54,True,out_of_bounds,1.695,"[2.62, 4.94]","[4.87, 3.84]",0.054,0.712,0.25
2,3,2,4,6.54,True,out_of_bounds,1.699,"[2.6, 5.04]","[11.17, 14.86]",0.051,0.628,0.25
0,5,4,4,10.66,False,completed,1.669,"[2.64, 4.96, 7.86, 10.62]","[5.85, 5.05, 16.58, 6.78]",0.05,0.989,1.9381
0,4,4,4,10.66,False,completed,1.682,"[2.66, 4.98, 7.84, 10.62]","[3.15, 5.87, 13.77, 5.29]",0.047,0.879,1.9381
1,4,4,4,10.62,False,completed,1.697,"[2.62, 4.92, 7.8, 10.58]","[2.76, 2.15, 14.91, 7.09]",0.046,0.702,1.9416
3,1,1,4,4.66,True,out_of_bounds,1.171,[1.2],[23.29],0.052,0.332,0.125
0,2,4,4,10.66,False,completed,1.697,"[2.64, 4.98, 7.86, 10.62]","[4.16, 6.87, 14.83, 5.99]",0.047,0.552,1.9381
0,3,4,4,10.66,False,completed,1.726,"[2.64, 4.96, 7.86, 10.62]","[3.28, 4.73, 18.09, 4.32]",0.047,0.516,1.9381
1,3,4,4,10.72,False,completed,1.729,"[2.7, 5.04, 7.92, 10.68]","[5.42, 3.68, 16.94, 7.58]",0.05,0.654,1.9328
1,2,4,4,10.68,False,completed,1.691,"[2.68, 5.0, 7.88, 10.64]","[5.98, 7.57, 13.97, 6.34]",0.042,0.771,1.9363
2,1,4,4,10.58,False,completed,1.719,"[2.46, 5.04, 7.72, 10.54]","[9.39, 14.13, 5.5, 18.88]",0.047,0.755,1.9452
3,2,0,4,30.0,False,timeout,1.026,[],[],0.026,0.056,0.0
3,3,0,4,30.0,False,timeout,1.045,[],[],0.026,0.056,0.0
3,4,0,4,30.0,False,timeout,1.02,[],[],0.026,0.056,0.0
3,5,0,4,30.0,False,timeout,1.014,[],[],0.026,0.055,0.0
