level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.66,True,out_of_bounds,2.292,[],[],0.044,0.207,0.0
2,2,1,4,1.8,True,out_of_bounds,2.36,[1.74],[10.5],0.036,0.359,0.125
0,3,3,4,5.38,True,out_of_bounds,2.391,"[1.74, 2.94, 5.14]","[5.9, 4.33, 1.95]",0.045,0.415,0.375
1,4,3,4,5.28,True,out_of_bounds,2.292,"[1.72, 2.96, 5.04]","[6.32, 3.36, 0.53]",0.037,0.103,0.375
0,1,3,4,5.32,True,out_of_bounds,2.393,"[1.74, 2.94, 5.08]","[5.64, 3.48, 1.41]",0.041,0.629,0.375
0,2,3,4,5.32,True,out_of_bounds,2.431,"[1.74, 2.94, 5.1]","[4.66, 3.85, 2.59]",0.041,0.696,0.375
2,1,2,4,4.1,True,out_of_bounds,2.332,"[1.6, 3.02]","[19.71, 4.7]",0.044,0.577,0.25
1,3,3,4,5.4,True,out_of_bounds,2.309,"[1.8, 3.04, 5.18]","[6.88, 2.53, 2.05]",0.041,0.642,0.375
0,5,3,4,5.34,True,out_of_bounds,2.419,"[1.74, 2.94, 5.12]","[4.88, 2.85, 0.89]",0.041,0.516,0.375
0,4,3,4,5.28,True,out_of_bounds,2.369,"[1.74, 2.94, 5.06]","[4.4, 3.56, 1.16]",0.043,0.443,0.375
2,5,2,4,3.8,True,out_of_bounds,2.372,"[1.86, 3.1]","[8.46, 13.37]",0.042,0.492,0.25
3,1,0,4,0.72,True,out_of_bounds,1.871,[],[],0.075,0.445,0.0
1,2,3,4,5.32,True,out_of_bounds,2.36,"[1.72, 2.9, 5.1]","[3.94, 3.44, 1.96]",0.043,0.774,0.375
1,1,3,4,5.3,True,out_of_bounds,2.332,"[1.74, 2.94, 5.06]","[4.27, 3.65, 1.05]",0.043,0.583,0.375
2,3,2,4,4.34,True,out_of_bounds,2.309,"[1.74, 3.06]","[17.07, 12.49]",0.047,0.924,0.25
1,5,3,4,5.34,True,out_of_bounds,2.372,"[1.78, 3.0, 5.1]","[4.7, 2.52, 0.97]",0.056,0.701,0.375
3,5,0,4,3.02,True,out_of_bounds,3.055,[],[],0.02,0.047,0.0
3,4,0,4,3.5,True,out_of_bounds,3.081,[],[],0.02,0.051,0.0
3,2,0,4,30.0,False,timeout,2.253,[],[],0.017,0.045,0.0
3,3,0,4,30.0,False,timeout,2.235,[],[],0.017,0.045,0.0
