level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,3.78,True,out_of_bounds,0.93,[],[],0.054,0.716,0.0
2,3,0,4,4.08,True,out_of_bounds,0.931,[],[],0.034,0.689,0.0
0,3,3,4,17.64,True,out_of_bounds,0.997,"[4.1, 8.44, 14.08]","[4.06, 1.03, 12.71]",0.053,0.855,0.375
0,4,3,4,17.6,True,out_of_bounds,1.0,"[4.1, 8.44, 14.1]","[3.79, 2.82, 11.71]",0.054,0.653,0.375
2,2,3,4,14.36,True,out_of_bounds,0.991,"[4.24, 8.4, 14.24]","[5.6, 1.87, 27.97]",0.058,0.993,0.375
0,2,3,4,17.6,True,out_of_bounds,1.002,"[4.1, 8.44, 14.1]","[1.97, 1.82, 15.95]",0.053,0.814,0.375
1,4,3,4,17.52,True,out_of_bounds,0.997,"[4.0, 8.32, 14.0]","[1.77, 1.77, 15.51]",0.053,0.828,0.375
0,5,3,4,17.54,True,out_of_bounds,1.017,"[4.08, 8.44, 14.08]","[3.73, 1.37, 15.28]",0.056,0.484,0.375
2,5,2,4,14.02,True,out_of_bounds,1.018,"[4.22, 8.56]","[4.57, 6.67]",0.056,0.451,0.25
0,1,3,4,17.62,True,out_of_bounds,1.027,"[4.1, 8.42, 14.1]","[1.22, 2.38, 15.16]",0.052,0.631,0.375
1,5,3,4,17.54,True,out_of_bounds,1.018,"[4.06, 8.42, 14.08]","[2.52, 1.28, 16.29]",0.055,0.536,0.375
1,3,3,4,17.72,True,out_of_bounds,0.986,"[4.18, 8.54, 14.18]","[0.84, 1.85, 14.27]",0.054,0.762,0.375
2,1,3,4,17.82,True,out_of_bounds,1.072,"[3.8, 8.46, 13.9]","[15.32, 6.16, 5.88]",0.053,0.478,0.375
1,2,3,4,17.7,True,out_of_bounds,0.991,"[4.18, 8.52, 14.2]","[1.69, 1.21, 17.88]",0.06,0.704,0.375
1,1,3,4,17.54,True,out_of_bounds,1.072,"[4.02, 8.34, 14.02]","[2.3, 0.67, 15.95]",0.061,0.897,0.375
3,1,1,4,30.0,False,timeout,0.863,[2.48],[2.17],0.067,0.954,0.25
3,2,0,4,30.0,False,timeout,0.821,[],[],0.033,0.065,0.0
3,3,0,4,30.0,False,timeout,0.836,[],[],0.036,0.066,0.0
3,4,0,4,30.0,False,timeout,0.791,[],[],0.036,0.065,0.0
3,5,0,4,30.0,False,timeout,0.833,[],[],0.037,0.065,0.0
