level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.8,True,out_of_bounds,1.652,[],[],0.029,0.207,0.0
2,3,2,4,5.4,True,out_of_bounds,1.778,"[2.38, 4.22]","[7.9, 17.75]",0.025,0.431,0.25
2,4,0,4,2.3,True,out_of_bounds,1.695,[],[],0.02,0.064,0.0
1,5,4,4,8.18,False,completed,1.743,"[2.4, 4.14, 6.3, 8.14]","[1.91, 8.54, 17.6, 11.34]",0.024,0.572,2.2225
0,1,4,4,8.2,False,completed,1.708,"[2.42, 4.14, 6.32, 8.16]","[2.25, 10.49, 14.61, 10.05]",0.021,0.428,2.2195
0,5,4,4,8.2,False,completed,1.708,"[2.42, 4.16, 6.32, 8.16]","[0.8, 10.71, 17.28, 9.65]",0.027,0.315,2.2195
0,3,4,4,8.18,False,completed,1.74,"[2.42, 4.14, 6.34, 8.14]","[1.5, 9.17, 17.0, 12.19]",0.026,0.419,2.2225
1,4,4,4,8.16,False,completed,1.771,"[2.4, 4.1, 6.3, 8.12]","[1.21, 8.97, 18.13, 9.78]",0.026,0.528,2.2255
2,2,2,4,6.36,True,out_of_bounds,1.711,"[2.46, 4.04]","[6.76, 9.13]",0.025,0.408,0.25
1,2,4,4,8.22,False,completed,1.711,"[2.42, 4.16, 6.36, 8.18]","[0.59, 9.18, 16.64, 8.82]",0.025,0.808,2.2165
2,1,2,4,5.18,True,out_of_bounds,1.731,"[2.26, 4.24]","[9.86, 10.21]",0.024,0.356,0.25
0,2,4,4,8.2,False,completed,1.719,"[2.4, 4.14, 6.34, 8.16]","[1.81, 9.63, 18.3, 9.97]",0.033,0.599,2.2195
0,4,4,4,8.2,False,completed,1.734,"[2.44, 4.14, 6.34, 8.16]","[1.31, 10.64, 17.84, 10.47]",0.031,0.37,2.2195
1,3,4,4,8.24,False,completed,1.778,"[2.46, 4.18, 6.38, 8.2]","[1.01, 6.62, 16.98, 11.78]",0.028,0.272,2.2136
1,1,4,4,8.16,False,completed,1.731,"[2.4, 4.12, 6.3, 8.12]","[2.6, 10.94, 15.63, 9.57]",0.034,0.464,2.2255
3,1,1,4,4.48,True,out_of_bounds,1.61,[1.96],[5.17],0.057,0.198,0.125
3,2,0,4,30.0,False,timeout,1.596,[],[],0.013,0.032,0.0
3,3,0,4,30.0,False,timeout,1.58,[],[],0.013,0.032,0.0
3,4,0,4,30.0,False,timeout,1.563,[],[],0.013,0.033,0.0
3,5,0,4,30.0,False,timeout,1.611,[],[],0.013,0.031,0.0
