level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.44,True,out_of_bounds,1.609,[],[],0.085,1.613,0.0
0,1,3,4,8.24,True,out_of_bounds,1.711,"[2.64, 4.88, 7.58]","[2.39, 8.2, 14.51]",0.089,1.854,0.375
0,2,3,4,8.22,True,out_of_bounds,1.666,"[2.62, 4.88, 7.6]","[3.68, 7.88, 18.24]",0.089,1.954,0.375
0,4,3,4,8.24,True,out_of_bounds,1.672,"[2.64, 4.88, 7.58]","[2.71, 4.44, 15.62]",0.089,1.834,0.375
1,1,3,4,8.2,True,out_of_bounds,1.717,"[2.6, 4.84, 7.54]","[2.48, 6.64, 13.56]",0.088,1.607,0.375
0,5,3,4,8.24,True,out_of_bounds,1.631,"[2.62, 4.88, 7.6]","[5.14, 6.75, 17.65]",0.088,1.826,0.375
0,3,3,4,8.22,True,out_of_bounds,1.677,"[2.62, 4.88, 7.6]","[2.03, 5.81, 19.82]",0.088,1.929,0.375
1,5,3,4,8.22,True,out_of_bounds,1.649,"[2.6, 4.84, 7.56]","[5.03, 5.2, 16.56]",0.089,1.648,0.375
1,3,3,4,8.3,True,out_of_bounds,1.701,"[2.68, 4.94, 7.66]","[3.83, 5.13, 18.38]",0.088,1.87,0.375
1,2,3,4,8.26,True,out_of_bounds,1.677,"[2.64, 4.9, 7.62]","[5.17, 9.06, 18.11]",0.088,1.79,0.375
2,2,2,4,7.6,True,out_of_bounds,1.677,"[2.7, 4.78]","[6.03, 7.27]",0.087,1.629,0.25
2,1,3,4,8.3,True,out_of_bounds,1.717,"[2.4, 4.96, 7.46]","[10.86, 12.53, 4.27]",0.087,1.922,0.375
2,3,3,4,8.36,True,out_of_bounds,1.701,"[2.58, 4.96, 7.6]","[10.85, 15.48, 13.31]",0.088,1.692,0.375
1,4,3,4,8.2,True,out_of_bounds,1.671,"[2.6, 4.84, 7.54]","[2.22, 2.69, 15.39]",0.089,1.863,0.375
2,5,3,4,10.04,True,out_of_bounds,1.649,"[2.74, 4.98, 7.58]","[6.91, 4.03, 15.12]",0.089,1.578,0.375
3,1,1,4,30.0,False,timeout,1.369,[1.24],[23.41],0.045,0.273,0.25
3,2,0,4,30.0,False,timeout,1.382,[],[],0.033,0.073,0.0
3,4,0,4,30.0,False,timeout,1.322,[],[],0.034,0.072,0.0
3,3,0,4,30.0,False,timeout,1.341,[],[],0.034,0.068,0.0
3,5,0,4,30.0,False,timeout,1.279,[],[],0.034,0.07,0.0
