level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.2,True,out_of_bounds,1.486,[],[],0.031,0.645,0.0
2,2,2,4,6.46,True,out_of_bounds,1.683,"[2.42, 4.04]","[8.55, 7.38]",0.031,0.656,0.25
0,2,4,4,8.66,False,completed,1.758,"[2.36, 4.14, 6.44, 8.62]","[5.4, 7.9, 25.23, 3.98]",0.037,0.541,2.1547
1,1,4,4,8.64,False,completed,1.767,"[2.34, 4.12, 6.4, 8.6]","[6.56, 9.3, 22.58, 4.66]",0.039,0.634,2.1574
1,4,4,4,8.62,False,completed,1.867,"[2.34, 4.1, 6.4, 8.58]","[6.29, 7.36, 25.83, 9.14]",0.032,0.616,2.1601
1,5,4,4,8.64,False,completed,1.836,"[2.34, 4.14, 6.42, 8.6]","[6.59, 7.09, 26.64, 8.79]",0.039,0.543,2.1574
0,5,4,4,8.66,False,completed,1.719,"[2.36, 4.16, 6.44, 8.62]","[6.03, 9.22, 26.59, 6.94]",0.04,0.619,2.1547
2,1,3,4,8.56,True,out_of_bounds,1.767,"[2.2, 4.24, 6.32]","[8.87, 11.25, 15.66]",0.038,0.714,0.375
2,3,4,4,8.58,False,completed,1.891,"[2.32, 4.2, 6.44, 8.54]","[5.22, 16.63, 22.99, 26.75]",0.039,0.495,2.1655
1,2,4,4,8.68,False,completed,1.712,"[2.38, 4.16, 6.46, 8.64]","[5.5, 7.37, 24.24, 3.17]",0.033,0.607,2.1521
0,3,4,4,8.66,False,completed,1.761,"[2.36, 4.14, 6.44, 8.62]","[6.02, 7.52, 23.95, 6.7]",0.041,0.642,2.1547
0,4,4,4,8.64,False,completed,1.738,"[2.38, 4.14, 6.44, 8.6]","[5.37, 8.8, 26.11, 9.32]",0.04,0.673,2.1574
2,5,3,4,8.52,True,out_of_bounds,1.836,"[2.46, 4.28, 6.44]","[8.04, 8.73, 23.6]",0.038,0.671,0.375
0,1,4,4,8.66,False,completed,1.8,"[2.36, 4.14, 6.44, 8.62]","[6.84, 8.56, 22.94, 5.62]",0.04,0.648,2.1547
1,3,4,4,8.7,False,completed,1.891,"[2.4, 4.18, 6.48, 8.66]","[5.98, 5.18, 24.52, 8.18]",0.04,0.733,2.1494
3,1,1,4,4.46,True,out_of_bounds,2.097,[1.18],[13.63],0.088,0.384,0.125
3,2,0,4,3.46,True,out_of_bounds,2.72,[],[],0.021,0.053,0.0
3,3,0,4,4.34,True,out_of_bounds,4.933,[],[],0.023,0.066,0.0
3,4,0,4,5.54,True,out_of_bounds,3.477,[],[],0.023,0.06,0.0
3,5,0,4,6.58,True,out_of_bounds,4.513,[],[],0.022,0.05,0.0
