level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.68,True,out_of_bounds,1.101,[],[],0.033,0.095,0.0
2,5,0,4,2.08,True,out_of_bounds,1.087,[],[],0.035,0.522,0.0
2,1,1,4,5.42,True,out_of_bounds,1.105,[2.7],[8.94],0.037,0.765,0.125
2,3,2,4,8.2,True,out_of_bounds,1.25,"[2.88, 5.36]","[6.16, 18.83]",0.035,0.863,0.25
0,5,3,4,9.66,True,out_of_bounds,1.403,"[2.94, 5.26, 8.24]","[9.2, 10.51, 31.02]",0.034,0.506,0.375
2,2,2,4,8.28,True,out_of_bounds,1.307,"[3.02, 5.1]","[8.4, 8.1]",0.036,0.527,0.25
0,3,3,4,9.64,True,out_of_bounds,1.47,"[2.92, 5.26, 8.24]","[6.95, 10.95, 29.58]",0.036,0.714,0.375
0,4,4,4,11.04,False,completed,1.517,"[2.94, 5.26, 8.22, 11.0]","[7.84, 7.9, 30.34, 10.88]",0.034,0.517,1.9058
0,2,4,4,11.04,False,completed,1.398,"[2.94, 5.24, 8.22, 11.0]","[4.75, 9.35, 30.7, 12.0]",0.036,0.559,1.9058
1,4,3,4,10.88,True,out_of_bounds,1.676,"[2.9, 5.2, 8.18]","[10.06, 7.42, 31.54]",0.036,0.868,0.375
1,3,3,4,11.0,True,out_of_bounds,1.774,"[2.98, 5.32, 8.28]","[7.76, 8.5, 29.53]",0.037,0.723,0.375
0,1,3,4,9.64,True,out_of_bounds,1.455,"[2.92, 5.26, 8.22]","[6.27, 8.92, 30.45]",0.036,0.644,0.375
3,1,1,4,5.76,True,out_of_bounds,1.47,[1.36],[17.11],0.034,0.321,0.125
1,1,3,4,10.9,True,out_of_bounds,1.461,"[2.88, 5.22, 8.18]","[7.03, 9.43, 32.7]",0.034,0.41,0.375
1,5,3,4,10.9,True,out_of_bounds,1.727,"[2.9, 5.22, 8.2]","[9.82, 10.27, 29.51]",0.038,0.517,0.375
1,2,4,4,11.06,False,completed,1.657,"[2.96, 5.28, 8.26, 11.02]","[5.76, 7.04, 31.43, 11.93]",0.041,0.636,1.9042
3,3,0,4,3.04,True,out_of_bounds,4.708,[],[],0.069,0.945,0.0
3,2,0,4,6.16,True,out_of_bounds,2.627,[],[],0.067,0.756,0.0
3,5,0,4,6.4,True,out_of_bounds,2.538,[],[],0.068,0.63,0.0
3,4,0,4,30.0,False,timeout,1.822,[],[],0.056,0.605,0.0
