level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.8,True,out_of_bounds,1.254,[],[],0.049,0.48,0.0
2,3,1,4,3.04,True,out_of_bounds,1.249,[3.0],[11.83],0.053,0.849,0.125
2,5,2,4,10.56,True,out_of_bounds,1.254,"[3.1, 5.78]","[4.63, 9.96]",0.052,0.959,0.25
0,2,3,4,14.62,True,out_of_bounds,1.296,"[2.92, 5.48, 10.5]","[4.12, 3.48, 12.29]",0.053,0.963,0.375
1,4,3,4,14.76,True,out_of_bounds,1.254,"[2.96, 5.52, 10.58]","[2.94, 5.03, 15.54]",0.052,0.735,0.375
0,1,4,4,14.94,False,completed,1.277,"[2.96, 5.56, 10.62, 14.9]","[3.36, 2.26, 17.61, 10.32]",0.053,0.703,1.6693
0,5,4,4,14.94,False,completed,1.298,"[2.96, 5.48, 10.6, 14.9]","[2.34, 2.91, 15.97, 13.04]",0.05,0.853,1.6693
0,3,4,4,14.9,False,completed,1.295,"[2.94, 5.48, 10.6, 14.86]","[4.25, 2.66, 12.54, 9.74]",0.051,0.982,1.6711
1,1,4,4,14.86,False,completed,1.269,"[2.92, 5.5, 10.54, 14.82]","[4.31, 1.68, 13.82, 14.71]",0.053,0.701,1.6729
2,2,3,4,10.7,True,out_of_bounds,1.347,"[3.0, 5.22, 10.58]","[5.89, 10.17, 26.78]",0.049,0.705,0.375
1,2,3,4,14.64,True,out_of_bounds,1.347,"[2.96, 5.46, 10.52]","[3.24, 2.61, 12.24]",0.055,0.645,0.375
1,5,4,4,15.02,False,completed,1.254,"[2.96, 5.52, 10.62, 14.98]","[1.75, 2.28, 15.48, 13.2]",0.054,0.865,1.6658
0,4,3,4,14.74,True,out_of_bounds,1.31,"[2.96, 5.5, 10.62]","[4.38, 6.78, 16.32]",0.055,0.605,0.375
2,1,4,4,14.78,False,completed,1.269,"[2.76, 5.74, 10.42, 14.74]","[13.49, 1.87, 6.83, 30.73]",0.051,0.757,1.6766
1,3,3,4,14.94,True,out_of_bounds,1.249,"[3.1, 5.68, 10.78]","[1.98, 3.42, 15.57]",0.051,0.589,0.375
3,1,1,4,30.0,False,timeout,1.253,[1.04],[32.07],0.04,0.28,0.25
3,2,0,4,30.0,False,timeout,1.417,[],[],0.029,0.061,0.0
3,3,0,4,30.0,False,timeout,1.317,[],[],0.029,0.06,0.0
3,4,0,4,30.0,False,timeout,1.339,[],[],0.03,0.059,0.0
3,5,0,4,30.0,False,timeout,1.318,[],[],0.03,0.067,0.0
