level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.76,True,out_of_bounds,1.137,[],[],0.043,0.769,0.0
0,3,2,4,8.4,True,out_of_bounds,1.186,"[2.98, 6.56]","[6.84, 2.75]",0.038,0.509,0.25
0,4,2,4,8.4,True,out_of_bounds,1.196,"[2.98, 6.56]","[7.69, 1.71]",0.041,0.588,0.25
0,2,2,4,8.42,True,out_of_bounds,1.236,"[2.98, 6.54]","[6.35, 1.09]",0.042,0.953,0.25
0,5,2,4,8.4,True,out_of_bounds,1.178,"[2.98, 6.54]","[3.83, 1.57]",0.043,0.528,0.25
1,1,2,4,8.38,True,out_of_bounds,1.156,"[2.94, 6.5]","[6.97, 0.79]",0.045,0.842,0.25
1,5,2,4,8.38,True,out_of_bounds,1.158,"[2.94, 6.52]","[3.1, 0.29]",0.042,0.516,0.25
2,5,2,4,8.48,True,out_of_bounds,1.158,"[3.1, 6.64]","[5.79, 6.86]",0.041,0.633,0.25
1,2,2,4,8.44,True,out_of_bounds,1.249,"[3.0, 6.56]","[5.89, 0.85]",0.043,0.46,0.25
2,2,2,4,8.4,True,out_of_bounds,1.249,"[3.06, 6.44]","[6.6, 0.77]",0.04,0.717,0.25
1,3,2,4,8.46,True,out_of_bounds,1.186,"[3.04, 6.62]","[4.58, 1.22]",0.045,1.023,0.25
1,4,2,4,8.36,True,out_of_bounds,1.186,"[2.94, 6.5]","[5.42, 1.14]",0.042,0.565,0.25
2,3,2,4,8.28,True,out_of_bounds,1.186,"[2.9, 6.66]","[15.14, 9.81]",0.04,0.51,0.25
0,1,2,4,8.42,True,out_of_bounds,1.174,"[2.98, 6.54]","[5.49, 1.83]",0.044,0.529,0.25
2,1,2,4,8.42,True,out_of_bounds,1.156,"[2.72, 6.62]","[18.03, 10.45]",0.084,0.624,0.25
3,1,1,4,30.0,False,timeout,0.849,[2.2],[8.06],0.025,0.337,0.25
3,2,0,4,30.0,False,timeout,0.813,[],[],0.049,0.646,0.0
3,3,0,4,30.0,False,timeout,0.847,[],[],0.055,0.792,0.0
3,5,0,4,30.0,False,timeout,0.92,[],[],0.054,0.784,0.0
3,4,0,4,30.0,False,timeout,0.868,[],[],0.057,0.863,0.0
