level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,1,4,5.28,True,out_of_bounds,1.238,[2.8],[2.76],0.059,0.763,0.125
2,4,0,4,2.64,True,out_of_bounds,1.213,[],[],0.047,0.114,0.0
2,3,0,4,2.84,True,out_of_bounds,1.205,[],[],0.058,1.185,0.0
1,3,1,4,5.36,True,out_of_bounds,1.205,[2.9],[2.48],0.054,0.782,0.125
0,3,3,4,10.46,True,out_of_bounds,1.258,"[2.78, 5.22, 9.4]","[4.0, 6.01, 14.6]",0.058,1.034,0.375
2,1,1,4,5.44,True,out_of_bounds,1.242,[2.6],[13.4],0.055,0.664,0.125
0,4,3,4,10.48,True,out_of_bounds,1.264,"[2.78, 5.24, 9.42]","[2.44, 1.83, 18.7]",0.06,1.06,0.375
1,4,3,4,10.5,True,out_of_bounds,1.213,"[2.76, 5.22, 9.42]","[1.63, 3.95, 19.55]",0.06,0.691,0.375
0,2,3,4,10.44,True,out_of_bounds,1.256,"[2.78, 5.2, 9.38]","[3.39, 5.76, 15.13]",0.054,0.774,0.375
1,2,3,4,10.48,True,out_of_bounds,1.315,"[2.78, 5.18, 9.42]","[3.0, 5.29, 15.33]",0.058,1.088,0.375
2,2,3,4,9.54,True,out_of_bounds,1.315,"[2.82, 4.98, 9.46]","[5.17, 9.3, 27.56]",0.05,0.635,0.375
0,5,3,4,10.44,True,out_of_bounds,1.254,"[2.78, 5.24, 9.4]","[5.16, 6.51, 17.02]",0.055,0.999,0.375
1,1,3,4,10.4,True,out_of_bounds,1.242,"[2.76, 5.18, 9.34]","[2.4, 5.23, 19.69]",0.056,0.675,0.375
1,5,3,4,10.48,True,out_of_bounds,1.213,"[2.8, 5.28, 9.42]","[4.67, 3.16, 17.22]",0.063,0.902,0.375
2,5,2,4,9.38,True,out_of_bounds,1.213,"[2.92, 5.5]","[3.28, 9.93]",0.073,0.415,0.25
3,1,1,4,30.0,False,timeout,1.209,[1.0],[30.44],0.035,0.436,0.25
3,2,0,4,30.0,False,timeout,1.362,[],[],0.024,0.049,0.0
3,3,0,4,30.0,False,timeout,1.25,[],[],0.024,0.053,0.0
3,4,0,4,30.0,False,timeout,1.272,[],[],0.025,0.053,0.0
3,5,0,4,30.0,False,timeout,1.257,[],[],0.025,0.053,0.0
