level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.66,True,out_of_bounds,1.552,[],[],0.024,0.472,0.0
2,4,0,4,2.14,True,out_of_bounds,1.566,[],[],0.022,0.474,0.0
2,1,2,4,5.16,True,out_of_bounds,1.692,"[2.12, 4.1]","[8.02, 13.09]",0.024,0.535,0.25
0,3,4,4,8.16,False,completed,1.674,"[2.3, 4.0, 6.2, 8.12]","[6.06, 11.16, 21.98, 23.33]",0.024,0.438,2.2255
2,2,2,4,6.22,True,out_of_bounds,1.624,"[2.34, 3.9]","[9.1, 10.74]",0.026,0.282,0.25
1,1,4,4,8.14,False,completed,1.692,"[2.26, 3.98, 6.16, 8.1]","[4.57, 9.65, 21.04, 16.22]",0.025,0.431,2.2285
0,1,4,4,8.16,False,completed,1.675,"[2.3, 4.0, 6.2, 8.12]","[6.41, 8.12, 20.35, 19.29]",0.019,0.189,2.2255
0,2,4,4,8.16,False,completed,1.651,"[2.28, 4.0, 6.2, 8.12]","[6.17, 9.69, 22.2, 21.52]",0.024,0.202,2.2255
1,4,4,4,8.14,False,completed,1.76,"[2.26, 3.98, 6.16, 8.1]","[7.37, 6.06, 22.05, 16.35]",0.022,0.388,2.2285
0,4,4,4,8.16,False,completed,1.717,"[2.3, 4.0, 6.2, 8.12]","[6.87, 7.67, 21.67, 18.77]",0.025,0.419,2.2255
1,2,4,4,8.2,False,completed,1.624,"[2.3, 4.02, 6.22, 8.16]","[5.6, 9.57, 21.87, 16.35]",0.027,0.446,2.2195
1,5,4,4,8.14,False,completed,1.697,"[2.28, 4.0, 6.18, 8.1]","[7.08, 6.46, 20.59, 22.4]",0.026,0.351,2.2285
2,3,3,4,7.9,True,out_of_bounds,1.701,"[2.24, 4.08, 6.2]","[6.42, 18.93, 20.74]",0.025,0.398,0.375
0,5,4,4,8.16,False,completed,1.673,"[2.3, 4.02, 6.2, 8.12]","[6.92, 7.79, 20.42, 21.38]",0.025,0.592,2.2255
1,3,4,4,8.18,False,completed,1.701,"[2.32, 4.06, 6.24, 8.14]","[6.09, 7.53, 21.83, 26.02]",0.027,0.618,2.2225
3,1,1,4,4.64,True,out_of_bounds,1.605,[1.14],[16.66],0.042,0.339,0.125
3,2,0,4,30.0,False,timeout,1.472,[],[],0.011,0.025,0.0
3,3,0,4,30.0,False,timeout,1.48,[],[],0.011,0.026,0.0
3,4,0,4,30.0,False,timeout,1.47,[],[],0.011,0.028,0.0
3,5,0,4,30.0,False,timeout,1.517,[],[],0.011,0.026,0.0
