level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
3,1,1,4,3.76,True,out_of_bounds,1.277,[3.54],[22.25],0.089,0.666,0.125
0,2,0,4,30.0,False,timeout,1.244,[],[],0.081,1.091,0.0
1,2,0,4,30.0,False,timeout,1.209,[],[],0.082,1.521,0.0
0,1,0,4,30.0,False,timeout,1.239,[],[],0.086,1.378,0.0
0,4,0,4,30.0,False,timeout,1.208,[],[],0.083,1.312,0.0
1,3,0,4,30.0,False,timeout,1.166,[],[],0.08,1.344,0.0
1,4,0,4,30.0,False,timeout,1.185,[],[],0.079,1.504,0.0
0,5,0,4,30.0,False,timeout,1.205,[],[],0.084,1.468,0.0
0,3,0,4,30.0,False,timeout,1.206,[],[],0.09,1.565,0.0
2,2,0,4,30.0,False,timeout,1.209,[],[],0.085,1.058,0.0
1,5,0,4,30.0,False,timeout,1.189,[],[],0.085,1.204,0.0
1,1,0,4,30.0,False,timeout,1.195,[],[],0.084,1.178,0.0
2,4,0,4,30.0,False,timeout,1.185,[],[],0.086,1.485,0.0
2,3,0,4,30.0,False,timeout,1.166,[],[],0.084,1.214,0.0
2,1,0,4,30.0,False,timeout,1.195,[],[],0.094,0.957,0.0
2,5,0,4,30.0,False,timeout,1.189,[],[],0.088,1.313,0.0
3,2,0,4,30.0,False,timeout,1.565,[],[],0.053,0.107,0.0
3,3,0,4,30.0,False,timeout,1.473,[],[],0.056,0.112,0.0
3,5,0,4,30.0,False,timeout,1.492,[],[],0.056,0.107,0.0
3,4,0,4,30.0,False,timeout,1.471,[],[],0.056,0.107,0.0
