level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,0,4,2.34,True,out_of_bounds,1.564,[],[],0.025,0.534,0.0
1,2,4,4,8.28,False,completed,1.564,"[2.28, 3.98, 6.16, 8.24]","[14.42, 7.62, 16.18, 5.05]",0.03,0.178,2.2077
0,2,4,4,8.26,False,completed,1.551,"[2.28, 3.96, 6.14, 8.22]","[13.23, 7.1, 15.49, 5.75]",0.032,0.706,2.2107
1,3,3,4,6.82,True,out_of_bounds,1.532,"[2.34, 4.04, 6.2]","[13.93, 5.29, 15.95]",0.027,0.497,0.375
0,1,4,4,8.26,False,completed,1.529,"[2.28, 3.98, 6.14, 8.22]","[14.18, 5.63, 14.79, 5.28]",0.026,0.775,2.2107
1,4,4,4,8.22,False,completed,1.491,"[2.26, 3.94, 6.1, 8.18]","[13.14, 4.32, 16.47, 7.48]",0.028,0.151,2.2165
0,4,4,4,8.26,False,completed,1.476,"[2.28, 3.96, 6.14, 8.22]","[13.73, 6.28, 16.09, 5.13]",0.026,0.662,2.2107
0,5,4,4,8.26,False,completed,1.516,"[2.28, 3.98, 6.14, 8.22]","[12.23, 4.1, 14.5, 4.7]",0.025,0.179,2.2107
1,1,4,4,8.22,False,completed,1.51,"[2.26, 3.94, 6.1, 8.18]","[14.48, 6.46, 14.35, 6.87]",0.028,0.433,2.2165
2,1,2,4,5.16,True,out_of_bounds,1.51,"[2.12, 4.04]","[29.55, 10.83]",0.027,0.515,0.25
0,3,4,4,8.24,False,completed,1.502,"[2.28, 3.98, 6.14, 8.2]","[13.35, 7.76, 15.78, 5.8]",0.028,0.415,2.2136
2,5,3,4,7.62,True,out_of_bounds,1.495,"[2.36, 4.08, 6.12]","[8.58, 11.12, 12.88]",0.022,0.132,0.375
2,4,2,4,6.06,True,out_of_bounds,1.491,"[2.22, 3.98]","[5.34, 5.24]",0.023,0.158,0.25
1,5,4,4,8.22,False,completed,1.495,"[2.26, 3.96, 6.1, 8.18]","[12.48, 2.45, 14.53, 6.08]",0.025,0.171,2.2165
2,3,4,4,8.2,False,completed,1.532,"[2.26, 4.04, 6.16, 8.16]","[25.95, 16.26, 14.32, 21.35]",0.029,0.745,2.2195
3,1,1,4,4.62,True,out_of_bounds,1.322,[1.96],[4.95],0.034,0.922,0.125
3,2,0,4,30.0,False,timeout,1.317,[],[],0.013,0.035,0.0
3,3,0,4,30.0,False,timeout,1.395,[],[],0.013,0.027,0.0
3,5,0,4,30.0,False,timeout,1.363,[],[],0.014,0.038,0.0
3,4,0,4,30.0,False,timeout,1.345,[],[],0.014,0.031,0.0
