level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.14,True,out_of_bounds,1.558,[],[],0.018,0.173,0.0
2,5,0,4,1.66,True,out_of_bounds,1.554,[],[],0.026,0.086,0.0
2,2,2,4,6.22,True,out_of_bounds,1.677,"[2.34, 3.9]","[9.11, 9.74]",0.017,0.468,0.25
1,3,4,4,8.1,False,completed,1.723,"[2.32, 4.06, 6.24, 8.06]","[6.24, 6.71, 21.96, 20.12]",0.023,0.335,2.2346
0,3,4,4,8.08,False,completed,1.699,"[2.3, 4.0, 6.2, 8.04]","[6.04, 10.23, 21.78, 20.06]",0.027,0.131,2.2376
0,1,4,4,8.08,False,completed,1.673,"[2.3, 4.0, 6.2, 8.04]","[6.39, 7.17, 20.17, 15.14]",0.027,0.385,2.2376
1,5,4,4,8.06,False,completed,1.69,"[2.28, 4.02, 6.18, 8.02]","[6.88, 6.45, 20.81, 16.11]",0.019,0.131,2.2407
0,4,4,4,8.08,False,completed,1.694,"[2.3, 4.0, 6.2, 8.04]","[6.85, 6.75, 21.44, 16.9]",0.028,0.35,2.2376
3,1,1,4,4.64,True,out_of_bounds,1.595,[1.14],[17.41],0.018,0.189,0.125
0,2,4,4,8.08,False,completed,1.677,"[2.28, 4.0, 6.2, 8.04]","[6.15, 8.68, 22.06, 19.53]",0.027,0.597,2.2376
2,1,3,4,7.94,True,out_of_bounds,1.694,"[2.12, 4.1, 6.1]","[8.2, 13.7, 15.37]",0.019,0.491,0.375
1,4,4,4,8.06,False,completed,1.722,"[2.26, 3.98, 6.18, 8.02]","[7.51, 5.18, 22.61, 14.87]",0.02,0.543,2.2407
2,3,3,4,7.9,True,out_of_bounds,1.723,"[2.26, 4.08, 6.2]","[5.34, 18.24, 21.11]",0.028,0.616,0.375
1,1,4,4,8.06,False,completed,1.694,"[2.26, 3.98, 6.16, 8.02]","[4.36, 8.77, 20.98, 14.88]",0.025,0.359,2.2407
1,2,4,4,8.1,False,completed,1.677,"[2.3, 4.02, 6.22, 8.06]","[5.55, 8.59, 21.6, 19.26]",0.023,0.457,2.2346
0,5,4,4,8.08,False,completed,1.664,"[2.3, 4.02, 6.2, 8.04]","[6.9, 6.92, 20.31, 16.09]",0.026,0.397,2.2376
3,2,0,4,30.0,False,timeout,1.473,[],[],0.012,0.028,0.0
3,3,0,4,30.0,False,timeout,1.481,[],[],0.011,0.029,0.0
3,4,0,4,30.0,False,timeout,1.47,[],[],0.012,0.029,0.0
3,5,0,4,30.0,False,timeout,1.518,[],[],0.012,0.031,0.0
