level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.46,True,out_of_bounds,1.609,[],[],0.052,0.809,0.0
2,2,1,4,2.76,True,out_of_bounds,1.569,[2.7],[6.21],0.054,1.463,0.125
0,2,2,4,6.52,True,out_of_bounds,1.66,"[2.62, 4.96]","[4.76, 5.94]",0.048,0.484,0.25
0,1,2,4,6.5,True,out_of_bounds,1.7,"[2.64, 4.96]","[3.62, 5.6]",0.051,0.937,0.25
0,4,2,4,6.52,True,out_of_bounds,1.655,"[2.64, 4.94]","[3.51, 3.77]",0.052,0.964,0.25
1,4,2,4,6.48,True,out_of_bounds,1.666,"[2.6, 4.9]","[3.18, 1.68]",0.05,0.422,0.25
1,2,2,4,6.54,True,out_of_bounds,1.674,"[2.64, 4.98]","[6.25, 6.99]",0.052,0.264,0.25
0,3,2,4,6.52,True,out_of_bounds,1.698,"[2.62, 4.94]","[3.03, 4.66]",0.052,0.976,0.25
1,5,2,4,6.48,True,out_of_bounds,1.656,"[2.6, 4.92]","[5.98, 3.75]",0.054,0.826,0.25
0,5,2,4,6.52,True,out_of_bounds,1.642,"[2.62, 4.94]","[6.12, 5.0]",0.052,0.627,0.25
1,1,2,4,6.46,True,out_of_bounds,1.718,"[2.6, 4.92]","[3.69, 6.41]",0.053,1.211,0.25
2,3,2,4,6.48,True,out_of_bounds,1.647,"[2.58, 5.02]","[11.46, 14.46]",0.055,0.58,0.25
1,3,2,4,6.58,True,out_of_bounds,1.724,"[2.68, 5.02]","[4.83, 3.64]",0.056,0.547,0.25
2,5,2,4,6.5,True,out_of_bounds,1.667,"[2.72, 5.04]","[6.95, 2.25]",0.058,0.624,0.25
2,1,4,4,10.52,False,completed,1.722,"[2.42, 5.02, 7.72, 10.48]","[10.68, 13.4, 6.05, 16.57]",0.056,0.646,1.9506
3,1,1,4,4.86,True,out_of_bounds,1.201,[1.22],[24.01],0.056,0.623,0.125
3,5,0,4,2.76,True,out_of_bounds,0.96,[],[],0.027,0.06,0.0
3,2,0,4,30.0,False,timeout,1.178,[],[],0.026,0.055,0.0
3,3,0,4,30.0,False,timeout,1.303,[],[],0.025,0.056,0.0
3,4,0,4,30.0,False,timeout,1.267,[],[],0.025,0.055,0.0
