level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,1,4,3.32,True,out_of_bounds,1.341,[2.56],[2.59],0.024,0.208,0.125
0,1,1,4,3.32,True,out_of_bounds,1.369,[2.58],[4.7],0.025,0.42,0.125
0,4,1,4,3.3,True,out_of_bounds,1.352,[2.58],[4.98],0.025,0.595,0.125
0,5,1,4,3.32,True,out_of_bounds,1.314,[2.56],[6.36],0.021,0.742,0.125
0,2,1,4,3.34,True,out_of_bounds,1.328,[2.56],[4.81],0.026,0.426,0.125
1,2,1,4,3.36,True,out_of_bounds,1.312,[2.58],[5.88],0.025,0.613,0.125
2,4,0,4,2.42,True,out_of_bounds,1.379,[],[],0.02,0.131,0.0
1,5,1,4,3.3,True,out_of_bounds,1.342,[2.54],[5.69],0.022,0.262,0.125
1,1,1,4,3.28,True,out_of_bounds,1.371,[2.54],[2.35],0.022,0.17,0.125
1,4,1,4,3.28,True,out_of_bounds,1.379,[2.54],[3.73],0.024,0.367,0.125
2,2,1,4,3.52,True,out_of_bounds,1.312,[2.64],[7.28],0.021,0.059,0.125
2,5,1,4,3.3,True,out_of_bounds,1.342,[2.68],[8.58],0.022,0.22,0.125
1,3,1,4,3.38,True,out_of_bounds,1.352,[2.62],[4.84],0.025,0.095,0.125
2,1,2,4,5.28,True,out_of_bounds,1.371,"[2.38, 4.6]","[10.99, 33.32]",0.023,0.082,0.25
2,3,3,4,7.54,True,out_of_bounds,1.432,"[2.52, 4.54, 6.8]","[11.91, 20.63, 27.94]",0.025,0.158,0.375
3,1,1,4,30.0,False,timeout,1.256,[1.22],[23.57],0.008,0.139,0.25
3,2,0,4,30.0,False,timeout,1.151,[],[],0.008,0.021,0.0
3,3,0,4,30.0,False,timeout,1.175,[],[],0.008,0.02,0.0
3,5,0,4,30.0,False,timeout,1.161,[],[],0.008,0.021,0.0
3,4,0,4,30.0,False,timeout,1.156,[],[],0.009,0.02,0.0
