level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.78,True,out_of_bounds,1.295,[],[],0.033,0.072,0.0
2,4,0,4,2.32,True,out_of_bounds,1.307,[],[],0.036,0.409,0.0
0,2,3,4,7.24,True,out_of_bounds,1.639,"[2.42, 4.16, 6.34]","[6.73, 9.3, 21.9]",0.034,0.469,0.375
1,1,3,4,7.24,True,out_of_bounds,1.66,"[2.44, 4.16, 6.34]","[8.55, 10.71, 19.9]",0.032,0.22,0.375
1,3,3,4,7.26,True,out_of_bounds,1.703,"[2.44, 4.16, 6.36]","[7.21, 6.05, 21.93]",0.032,0.679,0.375
0,3,3,4,7.24,True,out_of_bounds,1.663,"[2.44, 4.14, 6.34]","[7.32, 8.92, 20.66]",0.035,0.655,0.375
0,4,3,4,7.24,True,out_of_bounds,1.651,"[2.44, 4.14, 6.34]","[6.35, 10.31, 21.58]",0.034,0.45,0.375
1,2,3,4,7.24,True,out_of_bounds,1.632,"[2.42, 4.14, 6.34]","[6.3, 8.7, 20.8]",0.029,0.591,0.375
0,5,3,4,7.24,True,out_of_bounds,1.627,"[2.42, 4.16, 6.34]","[6.44, 10.63, 23.05]",0.032,0.344,0.375
1,4,3,4,7.26,True,out_of_bounds,1.698,"[2.44, 4.16, 6.34]","[6.53, 8.53, 22.03]",0.035,0.696,0.375
2,2,2,4,6.34,True,out_of_bounds,1.632,"[2.46, 4.02]","[10.27, 7.97]",0.03,0.7,0.25
2,1,2,4,5.32,True,out_of_bounds,1.66,"[2.3, 4.28]","[7.1, 11.73]",0.034,0.186,0.25
1,5,3,4,7.26,True,out_of_bounds,1.664,"[2.44, 4.16, 6.34]","[7.49, 8.31, 23.16]",0.033,0.164,0.375
0,1,3,4,7.24,True,out_of_bounds,1.651,"[2.44, 4.16, 6.34]","[7.42, 10.69, 19.88]",0.034,0.66,0.375
2,3,3,4,8.2,True,out_of_bounds,1.703,"[2.36, 4.18, 6.32]","[3.38, 17.82, 21.03]",0.032,0.449,0.375
3,1,1,4,4.82,True,out_of_bounds,1.599,[1.14],[17.13],0.037,0.508,0.125
3,2,0,4,30.0,False,timeout,1.253,[],[],0.017,0.037,0.0
3,3,0,4,30.0,False,timeout,1.292,[],[],0.017,0.036,0.0
3,4,0,4,30.0,False,timeout,1.269,[],[],0.017,0.037,0.0
3,5,0,4,30.0,False,timeout,1.302,[],[],0.017,0.035,0.0
