level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.4,True,out_of_bounds,1.224,[],[],0.04,0.682,0.0
1,4,3,4,8.8,True,out_of_bounds,1.395,"[2.5, 4.28, 7.96]","[2.61, 13.46, 34.14]",0.04,0.608,0.375
0,1,3,4,8.84,True,out_of_bounds,1.47,"[2.52, 4.26, 8.06]","[1.48, 11.5, 34.71]",0.045,0.633,0.375
0,3,3,4,8.14,True,out_of_bounds,1.264,"[2.52, 4.24, 8.02]","[2.22, 9.36, 31.63]",0.046,0.742,0.375
0,4,3,4,8.7,True,out_of_bounds,1.477,"[2.52, 4.24, 7.98]","[2.75, 11.26, 35.71]",0.044,0.578,0.375
1,2,3,4,8.74,True,out_of_bounds,1.58,"[2.48, 4.2, 8.02]","[3.68, 10.78, 29.75]",0.045,0.635,0.375
1,5,3,4,8.92,True,out_of_bounds,1.448,"[2.54, 4.32, 8.02]","[4.29, 10.37, 35.34]",0.043,0.829,0.375
0,5,3,4,8.8,True,out_of_bounds,1.495,"[2.52, 4.26, 7.98]","[3.86, 13.31, 34.69]",0.046,0.588,0.375
2,2,2,4,8.0,True,out_of_bounds,1.248,"[2.54, 4.02]","[7.17, 9.97]",0.042,1.28,0.25
0,2,3,4,8.78,True,out_of_bounds,1.533,"[2.5, 4.22, 8.02]","[1.98, 10.17, 31.36]",0.046,0.608,0.375
2,3,3,4,9.06,True,out_of_bounds,1.464,"[2.54, 4.4, 8.06]","[10.73, 21.01, 26.72]",0.045,0.534,0.375
2,1,3,4,8.9,True,out_of_bounds,1.49,"[2.36, 4.42, 7.86]","[10.63, 6.61, 22.05]",0.044,0.589,0.375
1,1,3,4,8.78,True,out_of_bounds,1.49,"[2.5, 4.24, 7.98]","[1.86, 10.31, 33.51]",0.045,0.963,0.375
1,3,3,4,8.98,True,out_of_bounds,1.464,"[2.62, 4.38, 8.12]","[3.6, 11.43, 31.99]",0.047,0.715,0.375
2,5,3,4,8.88,True,out_of_bounds,1.448,"[2.64, 4.52, 8.06]","[10.58, 15.37, 33.94]",0.046,0.558,0.375
3,1,1,4,30.0,False,timeout,1.422,[1.78],[12.76],0.026,0.196,0.25
3,2,0,4,30.0,False,timeout,1.243,[],[],0.033,0.053,0.0
3,5,0,4,30.0,False,timeout,1.318,[],[],0.026,0.048,0.0
3,4,0,4,30.0,False,timeout,1.201,[],[],0.025,0.049,0.0
3,3,0,4,30.0,False,timeout,1.333,[],[],0.021,0.047,0.0
