level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,2,4,6.54,True,out_of_bounds,1.685,"[2.68, 5.0]","[5.94, 5.82]",0.051,0.772,0.25
1,1,2,4,6.5,True,out_of_bounds,1.692,"[2.66, 4.96]","[4.48, 5.39]",0.051,0.705,0.25
1,5,2,4,6.5,True,out_of_bounds,1.64,"[2.66, 4.96]","[7.17, 4.26]",0.046,0.663,0.25
1,2,2,4,6.56,True,out_of_bounds,1.652,"[2.72, 5.04]","[6.74, 7.82]",0.05,0.781,0.25
2,4,0,4,2.5,True,out_of_bounds,1.693,[],[],0.044,0.325,0.0
1,4,2,4,6.5,True,out_of_bounds,1.693,"[2.66, 4.96]","[2.58, 3.32]",0.048,0.621,0.25
1,3,2,4,6.6,True,out_of_bounds,1.709,"[2.74, 5.06]","[5.77, 3.65]",0.049,0.868,0.25
0,4,2,4,6.54,True,out_of_bounds,1.666,"[2.7, 5.0]","[3.64, 6.04]",0.05,0.587,0.25
0,1,2,4,6.54,True,out_of_bounds,1.679,"[2.7, 5.0]","[6.17, 5.69]",0.052,1.222,0.25
0,5,2,4,6.54,True,out_of_bounds,1.629,"[2.68, 5.0]","[8.02, 6.54]",0.051,0.702,0.25
0,2,2,4,6.54,True,out_of_bounds,1.651,"[2.68, 5.0]","[5.43, 7.07]",0.056,1.704,0.25
2,3,2,4,6.5,True,out_of_bounds,1.665,"[2.64, 5.08]","[13.48, 15.0]",0.05,0.365,0.25
2,2,2,4,6.56,True,out_of_bounds,1.652,"[2.78, 4.92]","[6.07, 5.73]",0.049,0.535,0.25
3,1,1,4,4.66,True,out_of_bounds,1.142,[1.24],[20.41],0.05,0.333,0.125
2,5,2,4,6.56,True,out_of_bounds,1.692,"[2.82, 5.08]","[6.38, 2.01]",0.048,0.497,0.25
2,1,4,4,10.62,False,completed,1.704,"[2.48, 5.06, 7.78, 10.58]","[9.98, 14.19, 7.37, 19.04]",0.05,0.564,1.9416
3,3,0,4,30.0,False,timeout,1.157,[],[],0.057,0.842,0.0
3,4,0,4,30.0,False,timeout,1.102,[],[],0.056,0.824,0.0
3,2,0,4,30.0,False,timeout,1.089,[],[],0.057,0.655,0.0
3,5,0,4,30.0,False,timeout,1.083,[],[],0.059,0.767,0.0
