level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,0,4,2.98,True,out_of_bounds,1.419,[],[],0.092,1.077,0.0
0,2,0,4,2.96,True,out_of_bounds,1.475,[],[],0.079,0.849,0.0
1,4,0,4,2.9,True,out_of_bounds,1.493,[],[],0.071,1.238,0.0
0,5,0,4,2.98,True,out_of_bounds,1.438,[],[],0.059,0.338,0.0
2,2,0,4,3.16,True,out_of_bounds,1.472,[],[],0.08,0.834,0.0
0,4,0,4,2.98,True,out_of_bounds,1.498,[],[],0.058,1.054,0.0
1,3,0,4,3.0,True,out_of_bounds,1.48,[],[],0.054,0.973,0.0
0,3,0,4,2.96,True,out_of_bounds,1.479,[],[],0.055,1.03,0.0
1,1,0,4,2.94,True,out_of_bounds,1.407,[],[],0.053,0.178,0.0
1,5,0,4,2.94,True,out_of_bounds,1.419,[],[],0.054,0.606,0.0
2,5,0,4,3.16,True,out_of_bounds,1.419,[],[],0.054,1.108,0.0
1,2,0,4,3.0,True,out_of_bounds,1.472,[],[],0.062,0.671,0.0
2,4,1,4,3.94,True,out_of_bounds,1.493,[2.94],[9.31],0.062,0.834,0.125
2,3,1,4,3.88,True,out_of_bounds,1.48,[2.9],[6.95],0.061,0.266,0.125
2,1,1,4,4.02,True,out_of_bounds,1.407,[2.7],[8.93],0.06,0.375,0.125
3,1,1,4,4.64,True,out_of_bounds,1.109,[1.24],[26.66],0.105,0.5,0.125
3,2,0,4,30.0,False,timeout,1.084,[],[],0.029,0.058,0.0
3,4,0,4,30.0,False,timeout,1.064,[],[],0.028,0.063,0.0
3,3,0,4,30.0,False,timeout,1.138,[],[],0.028,0.058,0.0
3,5,0,4,30.0,False,timeout,1.068,[],[],0.028,0.06,0.0
