level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,3.42,True,out_of_bounds,1.285,[],[],0.018,0.081,0.0
2,2,1,4,3.68,True,out_of_bounds,1.294,[3.62],[10.39],0.019,0.087,0.125
2,3,2,4,8.0,True,out_of_bounds,1.263,"[3.48, 6.42]","[28.61, 11.2]",0.017,0.352,0.25
0,3,3,4,11.9,True,out_of_bounds,1.268,"[3.54, 6.34, 9.4]","[10.87, 1.38, 19.07]",0.021,0.432,0.375
2,1,2,4,7.68,True,out_of_bounds,1.252,"[3.34, 6.4]","[28.88, 4.07]",0.018,0.168,0.25
0,2,3,4,11.9,True,out_of_bounds,1.293,"[3.54, 6.32, 9.38]","[16.15, 0.24, 17.83]",0.021,0.415,0.375
0,5,3,4,11.9,True,out_of_bounds,1.283,"[3.54, 6.32, 9.38]","[13.65, 1.77, 20.0]",0.022,0.2,0.375
3,1,1,4,7.82,True,out_of_bounds,0.969,[3.7],[1.4],0.017,0.239,0.125
0,4,3,4,11.9,True,out_of_bounds,1.276,"[3.54, 6.34, 9.4]","[12.81, 2.18, 21.12]",0.023,0.365,0.375
1,2,3,4,11.92,True,out_of_bounds,1.294,"[3.56, 6.36, 9.42]","[16.54, 1.26, 20.21]",0.02,0.514,0.375
1,1,3,4,11.84,True,out_of_bounds,1.252,"[3.48, 6.26, 9.34]","[11.55, 1.67, 21.78]",0.018,0.404,0.375
2,5,3,4,11.0,True,out_of_bounds,1.256,"[3.64, 6.44, 9.38]","[8.48, 14.89, 18.39]",0.022,0.584,0.375
1,4,3,4,11.84,True,out_of_bounds,1.285,"[3.48, 6.3, 9.34]","[13.1, 1.6, 18.71]",0.022,0.236,0.375
1,5,3,4,11.86,True,out_of_bounds,1.256,"[3.5, 6.3, 9.36]","[15.51, 2.32, 19.98]",0.023,0.294,0.375
0,1,3,4,11.9,True,out_of_bounds,1.247,"[3.52, 6.32, 9.4]","[13.85, 3.14, 21.46]",0.018,0.592,0.375
1,3,3,4,11.96,True,out_of_bounds,1.263,"[3.58, 6.4, 9.44]","[13.38, 1.05, 19.33]",0.021,0.416,0.375
3,5,0,4,4.76,True,out_of_bounds,0.997,[],[],0.011,0.027,0.0
3,2,0,4,30.0,False,timeout,0.969,[],[],0.01,0.025,0.0
3,3,0,4,30.0,False,timeout,0.964,[],[],0.01,0.024,0.0
3,4,0,4,30.0,False,timeout,0.957,[],[],0.01,0.023,0.0
