level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.98,True,out_of_bounds,1.254,[],[],0.036,0.598,0.0
2,4,0,4,2.56,True,out_of_bounds,1.125,[],[],0.042,0.799,0.0
0,4,3,4,8.6,True,out_of_bounds,1.277,"[2.74, 4.78, 7.6]","[3.89, 3.18, 20.86]",0.037,0.61,0.375
0,1,3,4,8.62,True,out_of_bounds,1.321,"[2.74, 4.78, 7.6]","[2.45, 5.37, 20.31]",0.034,0.624,0.375
0,3,3,4,8.6,True,out_of_bounds,1.288,"[2.72, 4.78, 7.62]","[1.04, 4.98, 24.86]",0.037,0.722,0.375
1,5,3,4,8.6,True,out_of_bounds,1.268,"[2.7, 4.76, 7.6]","[2.16, 3.94, 22.54]",0.04,0.71,0.375
1,1,3,4,8.58,True,out_of_bounds,1.323,"[2.68, 4.72, 7.56]","[2.54, 5.24, 19.45]",0.035,0.643,0.375
1,2,3,4,8.62,True,out_of_bounds,1.291,"[2.76, 4.82, 7.64]","[2.18, 6.42, 23.36]",0.037,0.314,0.375
2,2,2,4,7.66,True,out_of_bounds,1.291,"[2.8, 4.7]","[6.47, 6.04]",0.038,0.531,0.25
0,2,3,4,8.6,True,out_of_bounds,1.277,"[2.72, 4.78, 7.62]","[2.75, 4.05, 24.02]",0.039,0.567,0.375
1,3,3,4,8.68,True,out_of_bounds,1.302,"[2.78, 4.84, 7.68]","[3.48, 2.24, 23.89]",0.038,0.678,0.375
0,5,3,4,8.6,True,out_of_bounds,1.268,"[2.72, 4.78, 7.62]","[1.55, 3.68, 21.71]",0.039,0.456,0.375
1,4,3,4,8.58,True,out_of_bounds,1.267,"[2.68, 4.72, 7.54]","[4.78, 2.36, 20.43]",0.036,0.584,0.375
2,1,3,4,8.7,True,out_of_bounds,1.323,"[2.54, 4.86, 7.48]","[7.36, 9.66, 11.05]",0.035,0.414,0.375
3,1,1,4,5.44,True,out_of_bounds,1.605,[1.24],[14.35],0.04,0.365,0.125
2,3,3,4,8.8,True,out_of_bounds,1.302,"[2.7, 4.86, 7.62]","[9.3, 13.12, 20.58]",0.036,0.575,0.375
3,3,0,4,2.96,True,out_of_bounds,3.871,[],[],0.02,0.052,0.0
3,2,0,4,4.44,True,out_of_bounds,2.69,[],[],0.021,0.047,0.0
3,5,0,4,5.46,True,out_of_bounds,2.397,[],[],0.022,0.05,0.0
3,4,0,4,6.92,True,out_of_bounds,2.259,[],[],0.021,0.05,0.0
