level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
1,2,0,4,2.3,True,out_of_bounds,1.547,[],[],0.024,0.082,0.0
0,1,0,4,2.3,True,out_of_bounds,1.51,[],[],0.027,0.18,0.0
0,4,0,4,2.3,True,out_of_bounds,1.585,[],[],0.027,0.077,0.0
0,2,0,4,2.3,True,out_of_bounds,1.558,[],[],0.029,0.1,0.0
0,3,0,4,2.3,True,out_of_bounds,1.554,[],[],0.029,0.541,0.0
0,5,0,4,2.3,True,out_of_bounds,1.542,[],[],0.026,0.11,0.0
1,1,0,4,2.28,True,out_of_bounds,1.49,[],[],0.026,0.333,0.0
2,5,0,4,1.66,True,out_of_bounds,1.534,[],[],0.024,0.496,0.0
1,5,0,4,2.32,True,out_of_bounds,1.534,[],[],0.027,0.216,0.0
1,4,0,4,2.3,True,out_of_bounds,1.585,[],[],0.027,0.568,0.0
2,3,0,4,2.28,True,out_of_bounds,1.56,[],[],0.029,0.447,0.0
1,3,0,4,2.36,True,out_of_bounds,1.56,[],[],0.029,0.327,0.0
2,2,0,4,2.28,True,out_of_bounds,1.547,[],[],0.029,0.472,0.0
2,4,0,4,2.16,True,out_of_bounds,1.585,[],[],0.03,0.539,0.0
2,1,1,4,2.7,True,out_of_bounds,1.49,[2.12],[29.02],0.029,0.655,0.125
3,1,0,4,1.9,True,out_of_bounds,0.943,[],[],0.057,0.082,0.0
3,5,0,4,30.0,False,timeout,1.296,[],[],0.011,0.026,0.0
3,2,0,4,30.0,False,timeout,1.188,[],[],0.011,0.027,0.0
3,4,0,4,30.0,False,timeout,1.284,[],[],0.011,0.028,0.0
3,3,0,4,30.0,False,timeout,1.275,[],[],0.011,0.026,0.0
