level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
1,3,1,4,2.58,True,out_of_bounds,2.067,[1.7],[17.08],0.226,0.555,0.125
0,3,1,4,2.68,True,out_of_bounds,4.213,[1.64],[15.03],0.233,0.611,0.125
1,2,1,4,2.6,True,out_of_bounds,4.097,[1.6],[12.12],0.227,0.641,0.125
0,4,1,4,2.66,True,out_of_bounds,4.094,[1.64],[15.15],0.228,0.842,0.125
1,4,1,4,2.62,True,out_of_bounds,4.119,[1.64],[15.95],0.232,0.649,0.125
0,5,1,4,2.62,True,out_of_bounds,3.974,[1.64],[14.18],0.226,3.805,0.125
0,1,1,4,2.66,True,out_of_bounds,4.139,[1.64],[15.81],0.23,1.529,0.125
2,3,1,4,2.8,True,out_of_bounds,2.44,[1.64],[28.22],0.231,1.472,0.125
2,2,1,4,2.62,True,out_of_bounds,3.898,[1.62],[10.2],0.236,0.718,0.125
1,1,1,4,2.6,True,out_of_bounds,4.104,[1.62],[14.05],0.222,2.235,0.125
3,1,1,4,1.28,True,out_of_bounds,1.887,[0.76],[15.76],0.224,0.52,0.125
2,5,1,4,2.42,True,out_of_bounds,3.474,[1.72],[12.69],0.223,0.937,0.125
2,1,1,4,3.04,True,out_of_bounds,2.401,[1.52],[26.51],0.229,2.091,0.125
1,5,1,4,3.56,True,out_of_bounds,2.154,[1.64],[15.4],0.237,0.843,0.125
2,4,1,4,2.36,True,out_of_bounds,2.052,[1.62],[7.03],0.22,0.726,0.125
0,2,1,4,3.52,True,out_of_bounds,2.238,[1.62],[13.18],0.238,1.505,0.125
3,3,0,4,30.0,False,timeout,2.14,[],[],0.194,0.258,0.0
3,2,0,4,30.0,False,timeout,2.081,[],[],0.192,0.252,0.0
3,5,0,4,30.0,False,timeout,2.015,[],[],0.198,0.26,0.0
3,4,0,4,30.0,False,timeout,1.985,[],[],0.195,0.265,0.0
