level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.94,True,out_of_bounds,1.549,[],[],0.041,0.491,0.0
2,5,2,4,7.58,True,out_of_bounds,1.704,"[3.24, 6.06]","[4.99, 7.74]",0.043,0.673,0.25
2,2,2,4,8.88,True,out_of_bounds,1.684,"[3.18, 5.9]","[6.99, 2.6]",0.041,0.917,0.25
0,2,4,4,11.6,False,completed,1.686,"[3.12, 5.98, 8.86, 11.56]","[6.49, 0.73, 18.21, 1.48]",0.044,0.704,1.8621
0,5,4,4,11.6,False,completed,1.698,"[3.12, 5.98, 8.86, 11.56]","[5.23, 0.62, 18.34, 2.58]",0.044,0.663,1.8621
0,3,4,4,11.6,False,completed,1.667,"[3.12, 5.98, 8.86, 11.56]","[6.28, 1.17, 19.67, 4.97]",0.041,0.618,1.8621
0,1,4,4,11.58,False,completed,1.737,"[3.12, 5.96, 8.84, 11.54]","[4.56, 1.13, 16.0, 4.73]",0.047,0.663,1.8636
2,3,4,4,11.52,False,completed,1.703,"[3.06, 6.06, 8.86, 11.48]","[13.26, 10.61, 13.41, 24.64]",0.046,0.607,1.8681
0,4,4,4,11.6,False,completed,1.708,"[3.14, 5.98, 8.86, 11.56]","[7.62, 0.98, 17.65, 3.14]",0.041,0.659,1.8621
1,2,4,4,11.62,False,completed,1.684,"[3.14, 6.0, 8.88, 11.58]","[6.07, 1.67, 17.45, 1.93]",0.043,0.778,1.8606
1,3,4,4,11.66,False,completed,1.703,"[3.18, 6.04, 8.92, 11.62]","[5.25, 0.7, 17.86, 6.29]",0.044,0.685,1.8576
1,4,4,4,11.54,False,completed,1.727,"[3.1, 5.94, 8.82, 11.5]","[7.5, 1.13, 19.07, 5.6]",0.047,0.684,1.8666
1,5,4,4,11.56,False,completed,1.712,"[3.1, 5.94, 8.82, 11.52]","[5.0, 1.34, 17.6, 5.6]",0.043,0.696,1.8651
2,1,3,4,11.46,True,out_of_bounds,1.75,"[2.9, 6.02, 8.7]","[15.87, 8.86, 4.23]",0.047,0.621,0.375
1,1,4,4,11.56,False,completed,1.75,"[3.1, 5.92, 8.8, 11.52]","[5.56, 0.67, 14.05, 5.53]",0.049,0.631,1.8651
3,1,1,4,7.5,True,out_of_bounds,1.24,[2.44],[3.78],0.088,0.463,0.125
3,2,0,4,30.0,False,timeout,1.077,[],[],0.025,0.055,0.0
3,3,0,4,30.0,False,timeout,1.108,[],[],0.026,0.052,0.0
3,4,0,4,30.0,False,timeout,1.131,[],[],0.025,0.053,0.0
3,5,0,4,30.0,False,timeout,1.109,[],[],0.026,0.057,0.0
