level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.32,True,out_of_bounds,1.308,[],[],0.034,0.7,0.0
0,4,1,4,4.58,True,out_of_bounds,1.365,[2.44],[2.05],0.041,0.398,0.125
2,5,0,4,1.82,True,out_of_bounds,1.292,[],[],0.041,2.128,0.0
1,3,1,4,4.58,True,out_of_bounds,1.403,[2.42],[3.07],0.034,0.834,0.125
1,4,1,4,4.58,True,out_of_bounds,1.308,[2.44],[2.34],0.039,0.703,0.125
2,1,2,4,5.7,True,out_of_bounds,1.942,"[2.3, 4.66]","[7.47, 9.79]",0.042,0.556,0.25
0,1,3,4,7.5,True,out_of_bounds,1.958,"[2.42, 4.54, 6.54]","[3.28, 8.25, 22.17]",0.04,0.634,0.375
3,1,0,4,1.64,True,out_of_bounds,2.344,[],[],0.038,0.091,0.0
0,2,3,4,7.52,True,out_of_bounds,1.979,"[2.42, 4.54, 6.54]","[2.2, 7.82, 21.57]",0.036,0.255,0.375
0,3,3,4,7.5,True,out_of_bounds,1.978,"[2.42, 4.56, 6.54]","[2.65, 9.73, 20.52]",0.038,0.66,0.375
0,5,3,4,7.48,True,out_of_bounds,1.992,"[2.42, 4.56, 6.54]","[2.2, 5.7, 22.33]",0.04,0.372,0.375
1,2,3,4,7.5,True,out_of_bounds,1.98,"[2.42, 4.56, 6.54]","[1.73, 7.48, 21.72]",0.032,0.738,0.375
1,5,3,4,7.52,True,out_of_bounds,2.002,"[2.42, 4.56, 6.54]","[2.85, 5.65, 21.67]",0.034,0.409,0.375
1,1,3,4,7.5,True,out_of_bounds,1.942,"[2.42, 4.54, 6.54]","[4.13, 7.74, 21.91]",0.039,0.528,0.375
2,2,2,4,6.54,True,out_of_bounds,1.98,"[2.44, 4.44]","[6.46, 8.79]",0.046,0.57,0.25
2,3,3,4,8.4,True,out_of_bounds,1.995,"[2.36, 4.58, 6.52]","[5.14, 19.9, 20.43]",0.042,0.43,0.375
3,3,0,4,3.38,True,out_of_bounds,1.487,[],[],0.053,0.458,0.0
3,4,0,4,7.64,True,out_of_bounds,5.349,[],[],0.072,0.848,0.0
3,5,0,4,8.7,True,out_of_bounds,3.432,[],[],0.049,0.604,0.0
3,2,0,4,30.0,False,timeout,1.669,[],[],0.024,0.281,0.0
