level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.78,True,out_of_bounds,1.029,[],[],0.054,0.599,0.0
2,2,0,4,2.92,True,out_of_bounds,1.043,[],[],0.047,0.456,0.0
3,1,1,4,1.5,True,out_of_bounds,0.884,[1.46],[16.6],0.044,0.157,0.125
0,2,4,4,11.56,False,completed,1.133,"[2.9, 5.36, 8.68, 11.52]","[20.32, 6.86, 29.29, 6.01]",0.044,0.578,1.8651
0,5,4,4,11.56,False,completed,1.122,"[2.9, 5.36, 8.68, 11.52]","[19.59, 7.59, 25.53, 7.18]",0.046,0.609,1.8651
1,1,3,4,11.42,True,out_of_bounds,1.143,"[2.84, 5.32, 8.62]","[20.15, 4.25, 26.24]",0.047,0.607,0.375
0,1,3,4,11.46,True,out_of_bounds,1.144,"[2.9, 5.36, 8.66]","[21.0, 5.19, 25.66]",0.049,0.631,0.375
1,2,4,4,11.6,False,completed,1.146,"[2.92, 5.38, 8.7, 11.56]","[20.29, 8.07, 30.54, 5.48]",0.042,0.565,1.8621
2,3,2,4,8.62,True,out_of_bounds,1.123,"[2.86, 5.46]","[31.49, 6.34]",0.05,0.539,0.25
0,4,3,4,11.46,True,out_of_bounds,1.126,"[2.9, 5.36, 8.7]","[20.56, 4.64, 26.43]",0.053,0.871,0.375
0,3,4,4,11.58,False,completed,1.12,"[2.88, 5.36, 8.68, 11.54]","[21.51, 6.57, 25.59, 8.51]",0.05,1.304,1.8636
2,1,4,4,11.46,False,completed,1.143,"[2.68, 5.44, 8.52, 11.42]","[33.29, 0.37, 21.17, 25.6]",0.04,0.708,1.8726
2,5,2,4,8.6,True,out_of_bounds,1.12,"[2.98, 5.46]","[15.05, 15.78]",0.052,1.083,0.25
1,3,4,4,11.64,False,completed,1.123,"[2.96, 5.44, 8.76, 11.6]","[20.34, 6.21, 24.68, 8.99]",0.046,0.669,1.8591
1,5,4,4,11.52,False,completed,1.12,"[2.86, 5.32, 8.64, 11.48]","[20.27, 6.73, 23.75, 8.59]",0.049,0.846,1.8681
1,4,4,4,11.52,False,completed,1.13,"[2.84, 5.3, 8.64, 11.48]","[20.34, 4.83, 24.61, 7.81]",0.046,0.529,1.8681
3,5,0,4,3.2,True,out_of_bounds,1.073,[],[],0.028,0.059,0.0
3,2,0,4,30.0,False,timeout,1.099,[],[],0.024,0.049,0.0
3,3,0,4,30.0,False,timeout,1.073,[],[],0.024,0.053,0.0
3,4,0,4,30.0,False,timeout,1.08,[],[],0.023,0.048,0.0
