level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.88,True,out_of_bounds,1.245,[],[],0.046,0.648,0.0
2,5,0,4,3.46,True,out_of_bounds,1.261,[],[],0.05,0.708,0.0
2,1,0,4,3.34,True,out_of_bounds,1.293,[],[],0.046,0.781,0.0
2,3,0,4,3.28,True,out_of_bounds,1.263,[],[],0.045,0.813,0.0
2,2,0,4,1.84,True,out_of_bounds,1.202,[],[],0.051,0.777,0.0
3,1,0,4,2.24,True,out_of_bounds,1.082,[],[],0.046,0.388,0.0
0,2,0,4,30.0,False,timeout,1.427,[],[],0.051,0.618,0.0
0,3,0,4,30.0,False,timeout,1.451,[],[],0.052,0.618,0.0
0,5,0,4,30.0,False,timeout,1.462,[],[],0.05,0.804,0.0
1,1,0,4,30.0,False,timeout,1.449,[],[],0.054,0.64,0.0
0,4,0,4,30.0,False,timeout,1.425,[],[],0.054,0.768,0.0
1,4,0,4,30.0,False,timeout,1.437,[],[],0.051,0.624,0.0
0,1,0,4,30.0,False,timeout,1.436,[],[],0.053,0.801,0.0
1,2,0,4,30.0,False,timeout,1.404,[],[],0.051,0.534,0.0
1,3,0,4,30.0,False,timeout,1.43,[],[],0.055,0.601,0.0
1,5,0,4,30.0,False,timeout,1.456,[],[],0.055,0.753,0.0
3,2,0,4,30.0,False,timeout,1.445,[],[],0.027,0.062,0.0
3,4,0,4,30.0,False,timeout,1.423,[],[],0.027,0.057,0.0
3,3,0,4,30.0,False,timeout,1.45,[],[],0.027,0.057,0.0
3,5,0,4,30.0,False,timeout,1.47,[],[],0.027,0.061,0.0
