level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,0,4,1.48,True,out_of_bounds,2.854,[],[],0.057,0.236,0.0
2,4,0,4,1.34,True,out_of_bounds,3.111,[],[],0.049,0.307,0.0
2,3,0,4,1.44,True,out_of_bounds,3.177,[],[],0.048,0.201,0.0
0,3,3,4,4.54,True,out_of_bounds,3.218,"[1.42, 2.48, 4.5]","[16.58, 3.73, 21.27]",0.06,0.694,0.375
1,2,3,4,4.44,True,out_of_bounds,2.854,"[1.46, 2.46, 4.4]","[17.04, 2.1, 20.18]",0.051,1.421,0.375
0,5,3,4,4.54,True,out_of_bounds,3.168,"[1.44, 2.48, 4.5]","[16.95, 2.71, 20.01]",0.06,0.884,0.375
1,1,3,4,4.42,True,out_of_bounds,3.008,"[1.42, 2.46, 4.38]","[17.36, 4.47, 21.49]",0.06,0.76,0.375
0,2,3,4,4.52,True,out_of_bounds,3.196,"[1.42, 2.48, 4.46]","[15.14, 3.77, 19.13]",0.062,0.594,0.375
1,4,3,4,4.5,True,out_of_bounds,3.111,"[1.44, 2.5, 4.44]","[14.77, 3.25, 22.72]",0.062,0.815,0.375
0,1,3,4,4.52,True,out_of_bounds,3.183,"[1.44, 2.48, 4.48]","[15.73, 4.36, 20.27]",0.068,0.766,0.375
0,4,3,4,4.46,True,out_of_bounds,3.112,"[1.46, 2.46, 4.42]","[15.97, 2.76, 23.11]",0.064,0.701,0.375
2,1,2,4,3.34,True,out_of_bounds,3.008,"[1.3, 2.54]","[14.39, 9.23]",0.064,0.712,0.25
2,5,3,4,4.9,True,out_of_bounds,3.085,"[1.5, 2.62, 4.46]","[27.35, 27.91, 17.11]",0.063,1.129,0.375
1,5,3,4,4.52,True,out_of_bounds,3.085,"[1.42, 2.5, 4.44]","[15.39, 2.4, 20.12]",0.06,0.698,0.375
1,3,3,4,4.58,True,out_of_bounds,3.177,"[1.48, 2.56, 4.5]","[15.67, 4.82, 20.07]",0.06,0.957,0.375
3,1,1,4,1.74,True,out_of_bounds,3.091,[0.72],[7.47],0.141,0.269,0.125
3,4,0,4,1.96,True,out_of_bounds,4.677,[],[],0.035,0.072,0.0
3,2,0,4,30.0,False,timeout,1.785,[],[],0.033,0.071,0.0
3,3,0,4,30.0,False,timeout,1.69,[],[],0.033,0.067,0.0
3,5,0,4,30.0,False,timeout,2.156,[],[],0.033,0.065,0.0
