level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,4,0,4,2.04,True,out_of_bounds,1.214,[],[],0.057,0.579,0.0
0,5,0,4,2.04,True,out_of_bounds,1.208,[],[],0.066,1.49,0.0
0,3,0,4,2.04,True,out_of_bounds,1.211,[],[],0.052,0.777,0.0
0,1,0,4,2.06,True,out_of_bounds,1.194,[],[],0.062,1.155,0.0
1,1,0,4,2.06,True,out_of_bounds,1.23,[],[],0.056,0.333,0.0
0,2,0,4,2.06,True,out_of_bounds,1.209,[],[],0.057,0.489,0.0
1,4,0,4,2.08,True,out_of_bounds,1.193,[],[],0.057,0.534,0.0
1,2,0,4,2.04,True,out_of_bounds,1.218,[],[],0.059,1.328,0.0
2,3,0,4,1.98,True,out_of_bounds,1.192,[],[],0.064,0.388,0.0
2,2,0,4,1.76,True,out_of_bounds,1.218,[],[],0.06,0.534,0.0
1,5,0,4,2.06,True,out_of_bounds,1.209,[],[],0.056,0.624,0.0
2,1,0,4,2.08,True,out_of_bounds,1.23,[],[],0.066,0.449,0.0
1,3,0,4,3.36,True,out_of_bounds,1.606,[],[],0.063,1.64,0.0
2,5,0,4,2.0,True,out_of_bounds,1.209,[],[],0.102,0.814,0.0
2,4,0,4,1.8,True,out_of_bounds,1.193,[],[],0.095,0.82,0.0
3,1,0,4,2.52,True,out_of_bounds,1.322,[],[],0.106,0.205,0.0
3,2,0,4,30.0,False,timeout,1.556,[],[],0.025,0.055,0.0
3,3,0,4,30.0,False,timeout,1.592,[],[],0.026,0.056,0.0
3,4,0,4,30.0,False,timeout,1.349,[],[],0.025,0.054,0.0
3,5,0,4,30.0,False,timeout,1.381,[],[],0.026,0.056,0.0
