level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.96,True,out_of_bounds,1.967,[],[],0.027,0.294,0.0
2,5,0,4,1.52,True,out_of_bounds,1.985,[],[],0.025,0.574,0.0
0,1,3,4,5.68,True,out_of_bounds,2.131,"[2.1, 3.72, 5.62]","[7.61, 12.06, 21.82]",0.025,0.141,0.375
1,2,3,4,5.68,True,out_of_bounds,2.152,"[2.12, 3.72, 5.62]","[4.02, 13.18, 20.99]",0.023,0.099,0.375
0,3,3,4,6.34,True,out_of_bounds,2.149,"[2.1, 3.72, 5.62]","[6.69, 7.89, 21.62]",0.025,0.728,0.375
0,4,3,4,5.66,True,out_of_bounds,2.169,"[2.1, 3.72, 5.6]","[7.43, 9.47, 21.21]",0.031,1.08,0.375
0,2,3,4,6.34,True,out_of_bounds,2.17,"[2.1, 3.7, 5.6]","[5.4, 10.26, 21.18]",0.027,0.166,0.375
0,5,3,4,6.34,True,out_of_bounds,2.193,"[2.12, 3.7, 5.6]","[7.17, 9.93, 21.73]",0.03,0.508,0.375
2,3,3,4,7.08,True,out_of_bounds,2.177,"[2.06, 3.78, 5.6]","[4.22, 17.25, 21.4]",0.021,0.578,0.375
1,1,3,4,6.32,True,out_of_bounds,2.157,"[2.08, 3.68, 5.58]","[8.18, 8.79, 21.54]",0.029,0.569,0.375
2,1,3,4,5.58,True,out_of_bounds,2.157,"[1.94, 3.82, 5.52]","[6.93, 13.9, 17.36]",0.026,0.464,0.375
1,4,3,4,6.32,True,out_of_bounds,2.198,"[2.08, 3.7, 5.58]","[9.71, 6.5, 22.41]",0.027,0.605,0.375
1,3,3,4,6.38,True,out_of_bounds,2.177,"[2.12, 3.74, 5.64]","[9.24, 6.22, 21.88]",0.029,0.33,0.375
2,2,2,4,5.62,True,out_of_bounds,2.152,"[2.16, 3.6]","[9.76, 8.3]",0.027,0.622,0.25
1,5,3,4,6.34,True,out_of_bounds,2.221,"[2.1, 3.7, 5.6]","[8.97, 8.8, 22.55]",0.026,0.557,0.375
3,1,1,4,4.36,True,out_of_bounds,1.754,[1.12],[22.28],0.056,0.103,0.125
3,2,0,4,30.0,False,timeout,1.712,[],[],0.011,0.027,0.0
3,3,0,4,30.0,False,timeout,1.779,[],[],0.011,0.028,0.0
3,4,0,4,30.0,False,timeout,1.74,[],[],0.011,0.028,0.0
3,5,0,4,30.0,False,timeout,1.808,[],[],0.011,0.029,0.0
