level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,1,1,4,4.7,True,out_of_bounds,1.309,[2.3],[7.42],0.022,0.252,0.125
2,4,0,4,2.32,True,out_of_bounds,1.307,[],[],0.024,0.236,0.0
2,5,0,4,1.78,True,out_of_bounds,1.286,[],[],0.026,0.107,0.0
0,4,3,4,7.66,True,out_of_bounds,1.679,"[2.44, 4.56, 6.74]","[2.15, 8.17, 22.32]",0.021,0.428,0.375
0,2,3,4,7.66,True,out_of_bounds,1.699,"[2.42, 4.54, 6.74]","[2.28, 6.89, 20.74]",0.024,0.247,0.375
1,2,3,4,7.64,True,out_of_bounds,1.689,"[2.42, 4.56, 6.74]","[1.81, 6.77, 21.04]",0.025,0.457,0.375
0,5,3,4,7.66,True,out_of_bounds,1.711,"[2.42, 4.56, 6.74]","[2.32, 4.88, 23.83]",0.025,0.31,0.375
0,1,3,4,7.66,True,out_of_bounds,1.697,"[2.42, 4.56, 6.74]","[3.36, 7.92, 22.71]",0.026,0.43,0.375
1,5,3,4,7.66,True,out_of_bounds,1.725,"[2.42, 4.56, 6.74]","[2.96, 5.06, 24.1]",0.025,0.386,0.375
0,3,3,4,7.66,True,out_of_bounds,1.7,"[2.42, 4.56, 6.74]","[2.71, 8.74, 22.4]",0.026,0.796,0.375
2,2,2,4,6.74,True,out_of_bounds,1.689,"[2.44, 4.44]","[6.49, 7.26]",0.023,0.571,0.25
1,3,3,4,7.66,True,out_of_bounds,1.715,"[2.42, 4.56, 6.74]","[2.96, 8.24, 22.53]",0.025,0.414,0.375
1,4,3,4,7.68,True,out_of_bounds,1.687,"[2.44, 4.56, 6.74]","[2.32, 7.08, 22.35]",0.025,0.474,0.375
1,1,3,4,7.66,True,out_of_bounds,1.686,"[2.44, 4.54, 6.74]","[4.26, 6.84, 22.9]",0.028,0.41,0.375
2,3,3,4,8.62,True,out_of_bounds,1.715,"[2.36, 4.58, 6.72]","[5.32, 19.13, 21.9]",0.028,0.666,0.375
3,1,1,4,5.7,True,out_of_bounds,1.263,[1.36],[14.87],0.044,0.122,0.125
3,3,0,4,30.0,False,timeout,1.303,[],[],0.01,0.026,0.0
3,2,0,4,30.0,False,timeout,1.268,[],[],0.011,0.028,0.0
3,5,0,4,30.0,False,timeout,1.302,[],[],0.011,0.028,0.0
3,4,0,4,30.0,False,timeout,1.283,[],[],0.011,0.028,0.0
