level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
1,2,1,4,2.72,True,out_of_bounds,2.167,[2.08],[12.17],0.116,0.971,0.125
1,1,1,4,2.7,True,out_of_bounds,2.106,[2.04],[12.94],0.12,5.796,0.125
0,1,1,4,2.72,True,out_of_bounds,2.106,[2.08],[12.21],0.122,2.059,0.125
1,5,1,4,2.74,True,out_of_bounds,2.106,[2.06],[15.7],0.127,2.531,0.125
0,2,1,4,2.72,True,out_of_bounds,2.137,[2.06],[12.7],0.145,1.995,0.125
0,3,1,4,2.74,True,out_of_bounds,2.158,[2.08],[11.72],0.118,1.913,0.125
1,3,1,4,2.82,True,out_of_bounds,2.094,[2.12],[13.38],0.111,1.108,0.125
0,4,1,4,2.72,True,out_of_bounds,2.116,[2.06],[11.72],0.124,2.163,0.125
2,4,1,4,2.62,True,out_of_bounds,2.12,[1.9],[2.2],0.122,1.706,0.125
0,5,1,4,2.76,True,out_of_bounds,2.155,[2.1],[11.42],0.129,1.903,0.125
1,4,1,4,2.72,True,out_of_bounds,2.067,[2.04],[13.17],0.122,0.803,0.125
2,5,1,4,2.52,True,out_of_bounds,2.016,[2.14],[9.9],0.106,1.698,0.125
2,2,1,4,2.74,True,out_of_bounds,2.275,[2.06],[7.25],0.115,2.429,0.125
3,1,1,4,1.32,True,out_of_bounds,1.635,[1.08],[24.3],0.127,1.53,0.125
2,1,1,4,2.66,True,out_of_bounds,2.124,[1.98],[22.42],0.12,1.606,0.125
2,3,1,4,30.0,False,timeout,2.215,[2.06],[18.07],0.1,0.835,0.25
3,5,0,4,2.22,True,out_of_bounds,1.552,[],[],0.097,0.159,0.0
3,2,0,4,30.0,False,timeout,2.482,[],[],0.079,0.142,0.0
3,3,0,4,30.0,False,timeout,2.446,[],[],0.077,0.149,0.0
3,4,0,4,30.0,False,timeout,2.448,[],[],0.074,0.134,0.0
