level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,1.68,True,out_of_bounds,2.102,[],[],0.027,0.26,0.0
2,2,0,4,1.82,True,out_of_bounds,2.099,[],[],0.022,0.651,0.0
0,4,2,4,4.46,True,out_of_bounds,2.265,"[1.76, 2.88]","[7.12, 1.36]",0.025,0.758,0.25
1,4,2,4,4.44,True,out_of_bounds,2.298,"[1.74, 2.84]","[8.29, 0.84]",0.021,0.567,0.25
0,5,2,4,4.46,True,out_of_bounds,2.261,"[1.76, 2.88]","[7.03, 1.35]",0.024,0.128,0.25
1,2,2,4,4.48,True,out_of_bounds,2.211,"[1.78, 2.88]","[9.05, 0.59]",0.025,0.352,0.25
1,5,2,4,4.44,True,out_of_bounds,2.275,"[1.74, 2.86]","[7.55, 1.53]",0.022,0.348,0.25
0,2,2,4,4.46,True,out_of_bounds,2.233,"[1.76, 2.88]","[8.35, 0.53]",0.024,0.162,0.25
1,1,2,4,4.42,True,out_of_bounds,2.309,"[1.74, 2.84]","[8.11, 0.08]",0.029,0.59,0.25
0,1,2,4,4.46,True,out_of_bounds,2.266,"[1.76, 2.88]","[7.25, 0.62]",0.026,0.424,0.25
2,1,2,4,4.36,True,out_of_bounds,2.309,"[1.62, 2.94]","[11.32, 5.03]",0.026,0.614,0.25
1,3,2,4,4.5,True,out_of_bounds,2.299,"[1.8, 2.92]","[8.65, 1.58]",0.024,0.386,0.25
0,3,2,4,4.46,True,out_of_bounds,2.27,"[1.76, 2.88]","[8.07, 0.19]",0.028,0.434,0.25
2,3,4,4,5.8,False,completed,2.322,"[1.72, 2.94, 4.5, 5.76]","[10.71, 8.89, 22.87, 7.53]",0.019,0.173,2.7241
2,5,3,4,5.1,True,out_of_bounds,2.275,"[1.82, 2.96, 4.48]","[19.83, 19.39, 19.45]",0.039,0.251,0.375
3,1,1,4,30.0,False,timeout,1.734,[0.92],[24.46],0.011,0.081,0.25
3,2,0,4,30.0,False,timeout,1.832,[],[],0.011,0.027,0.0
3,3,0,4,30.0,False,timeout,1.71,[],[],0.011,0.027,0.0
3,4,0,4,30.0,False,timeout,1.738,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,1.753,[],[],0.011,0.027,0.0
