level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
3,1,1,4,0.94,True,out_of_bounds,1.354,[0.9],[21.4],0.063,0.46,0.125
0,3,0,4,30.0,False,timeout,1.396,[],[],0.022,0.791,0.0
1,4,0,4,30.0,False,timeout,1.365,[],[],0.023,0.936,0.0
0,4,0,4,30.0,False,timeout,1.421,[],[],0.022,0.632,0.0
1,1,0,4,30.0,False,timeout,1.388,[],[],0.024,0.453,0.0
0,2,0,4,30.0,False,timeout,1.399,[],[],0.023,0.311,0.0
1,3,0,4,30.0,False,timeout,1.357,[],[],0.021,0.824,0.0
1,5,0,4,30.0,False,timeout,1.369,[],[],0.021,0.492,0.0
0,1,0,4,30.0,False,timeout,1.382,[],[],0.023,1.031,0.0
0,5,0,4,30.0,False,timeout,1.406,[],[],0.022,0.365,0.0
2,4,0,4,30.0,False,timeout,1.365,[],[],0.022,0.903,0.0
2,3,0,4,30.0,False,timeout,1.357,[],[],0.022,0.388,0.0
2,2,0,4,30.0,False,timeout,1.456,[],[],0.021,0.271,0.0
2,5,0,4,30.0,False,timeout,1.369,[],[],0.023,0.752,0.0
2,1,0,4,30.0,False,timeout,1.388,[],[],0.025,0.447,0.0
1,2,0,4,30.0,False,timeout,1.456,[],[],0.025,0.407,0.0
3,2,0,4,30.0,False,timeout,1.538,[],[],0.008,0.028,0.0
3,4,0,4,30.0,False,timeout,1.453,[],[],0.009,0.026,0.0
3,3,0,4,30.0,False,timeout,1.444,[],[],0.009,0.025,0.0
3,5,0,4,30.0,False,timeout,1.441,[],[],0.009,0.029,0.0
