level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,0,4,1.72,True,out_of_bounds,1.743,[],[],0.061,0.708,0.0
0,2,0,4,1.72,True,out_of_bounds,1.771,[],[],0.062,0.36,0.0
1,1,0,4,1.7,True,out_of_bounds,1.73,[],[],0.068,0.952,0.0
0,1,0,4,1.72,True,out_of_bounds,1.699,[],[],0.062,1.757,0.0
0,4,0,4,1.72,True,out_of_bounds,1.765,[],[],0.071,0.415,0.0
0,5,0,4,1.72,True,out_of_bounds,1.795,[],[],0.07,0.545,0.0
1,3,0,4,1.74,True,out_of_bounds,1.747,[],[],0.061,3.043,0.0
2,2,0,4,1.72,True,out_of_bounds,1.838,[],[],0.056,2.784,0.0
2,1,0,4,1.6,True,out_of_bounds,1.73,[],[],0.051,0.581,0.0
2,5,0,4,1.76,True,out_of_bounds,1.842,[],[],0.056,0.891,0.0
1,2,0,4,1.74,True,out_of_bounds,1.838,[],[],0.052,1.114,0.0
1,4,0,4,1.68,True,out_of_bounds,1.744,[],[],0.053,0.85,0.0
2,4,0,4,1.74,True,out_of_bounds,1.744,[],[],0.052,0.488,0.0
1,5,0,4,1.72,True,out_of_bounds,1.842,[],[],0.056,0.668,0.0
3,1,0,4,1.12,True,out_of_bounds,2.102,[],[],0.068,0.513,0.0
2,3,2,4,5.5,True,out_of_bounds,1.914,"[2.42, 4.76]","[9.14, 15.39]",0.063,1.518,0.25
3,3,0,4,1.7,True,out_of_bounds,4.308,[],[],0.018,0.046,0.0
3,2,0,4,1.44,True,out_of_bounds,3.166,[],[],0.026,0.054,0.0
3,5,0,4,3.14,True,out_of_bounds,1.979,[],[],0.024,0.052,0.0
3,4,0,4,5.2,True,out_of_bounds,2.399,[],[],0.023,0.05,0.0
