level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,1,0,4,1.78,True,out_of_bounds,2.072,[],[],0.049,0.865,0.0
0,4,2,4,4.68,True,out_of_bounds,2.043,"[1.74, 3.24]","[2.72, 8.18]",0.045,0.406,0.25
0,5,2,4,4.8,True,out_of_bounds,2.08,"[1.74, 3.26]","[2.93, 7.75]",0.049,0.498,0.25
2,4,0,4,1.7,True,out_of_bounds,2.002,[],[],0.039,0.437,0.0
1,4,2,4,4.68,True,out_of_bounds,2.033,"[1.74, 3.26]","[3.02, 7.29]",0.038,0.559,0.25
1,3,2,4,4.78,True,out_of_bounds,2.043,"[1.82, 3.36]","[3.79, 8.06]",0.043,0.766,0.25
1,5,2,4,4.84,True,out_of_bounds,2.033,"[1.76, 3.3]","[2.73, 7.91]",0.044,0.765,0.25
0,3,2,4,4.74,True,out_of_bounds,2.053,"[1.74, 3.26]","[3.88, 8.93]",0.043,0.864,0.25
0,2,2,4,4.7,True,out_of_bounds,2.088,"[1.74, 3.26]","[3.98, 6.67]",0.05,0.713,0.25
2,3,2,4,4.64,True,out_of_bounds,2.043,"[1.76, 3.38]","[10.39, 19.48]",0.044,0.305,0.25
1,1,2,4,4.7,True,out_of_bounds,2.069,"[1.72, 3.24]","[2.25, 8.78]",0.042,0.236,0.25
2,1,2,4,4.5,True,out_of_bounds,2.064,"[1.64, 3.34]","[9.45, 12.76]",0.046,0.823,0.25
3,1,0,4,0.68,True,out_of_bounds,2.045,[],[],0.06,0.118,0.0
2,2,2,4,5.64,True,out_of_bounds,2.072,"[1.74, 3.12]","[11.5, 10.62]",0.044,0.469,0.25
1,2,2,4,4.66,True,out_of_bounds,2.072,"[1.72, 3.22]","[4.32, 6.44]",0.049,0.319,0.25
2,5,3,4,7.48,True,out_of_bounds,2.612,"[1.84, 3.4, 5.8]","[11.3, 8.83, 12.48]",0.048,1.134,0.375
3,2,0,4,30.0,False,timeout,1.99,[],[],0.018,0.046,0.0
3,4,0,4,30.0,False,timeout,1.936,[],[],0.018,0.043,0.0
3,3,0,4,30.0,False,timeout,1.901,[],[],0.018,0.045,0.0
3,5,0,4,30.0,False,timeout,1.931,[],[],0.018,0.044,0.0
