level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.52,True,out_of_bounds,1.686,[],[],0.047,0.689,0.0
2,2,2,4,7.4,True,out_of_bounds,1.585,"[2.78, 4.94]","[6.05, 9.84]",0.051,1.441,0.25
0,2,3,4,8.68,True,out_of_bounds,1.605,"[2.7, 5.04, 7.38]","[4.86, 11.21, 24.09]",0.055,0.642,0.375
0,5,3,4,8.68,True,out_of_bounds,1.621,"[2.7, 5.02, 7.38]","[7.19, 10.16, 21.86]",0.06,0.945,0.375
0,4,3,4,8.68,True,out_of_bounds,1.66,"[2.7, 5.02, 7.38]","[3.4, 10.2, 22.16]",0.054,0.717,0.375
1,3,3,4,8.74,True,out_of_bounds,1.66,"[2.74, 5.08, 7.44]","[5.56, 6.91, 21.24]",0.056,0.764,0.375
1,2,3,4,8.7,True,out_of_bounds,1.585,"[2.72, 5.06, 7.42]","[6.3, 10.61, 24.99]",0.055,0.972,0.375
0,1,3,4,8.68,True,out_of_bounds,1.672,"[2.7, 5.04, 7.38]","[5.83, 10.04, 19.17]",0.053,0.937,0.375
1,1,3,4,8.66,True,out_of_bounds,1.664,"[2.66, 5.0, 7.34]","[4.13, 8.65, 19.73]",0.057,1.187,0.375
1,5,3,4,8.66,True,out_of_bounds,1.629,"[2.68, 5.0, 7.36]","[7.09, 9.22, 20.79]",0.055,1.191,0.375
2,5,3,4,8.62,True,out_of_bounds,1.629,"[2.8, 5.12, 7.38]","[6.95, 3.74, 19.63]",0.055,0.785,0.375
1,4,3,4,8.66,True,out_of_bounds,1.686,"[2.66, 4.98, 7.34]","[2.51, 7.11, 19.76]",0.055,0.972,0.375
2,3,3,4,8.82,True,out_of_bounds,1.66,"[2.64, 5.12, 7.4]","[13.47, 19.27, 17.35]",0.055,0.661,0.375
0,3,3,4,8.68,True,out_of_bounds,1.632,"[2.7, 5.02, 7.38]","[7.02, 9.09, 19.98]",0.053,1.012,0.375
2,1,3,4,8.76,True,out_of_bounds,1.664,"[2.48, 5.12, 7.26]","[10.23, 11.2, 11.74]",0.059,0.871,0.375
3,1,1,4,30.0,False,timeout,1.393,[1.92],[6.98],0.068,0.412,0.25
3,2,0,4,30.0,False,timeout,1.45,[],[],0.057,0.831,0.0
3,3,0,4,30.0,False,timeout,1.406,[],[],0.055,0.732,0.0
3,5,0,4,30.0,False,timeout,1.391,[],[],0.053,0.698,0.0
3,4,0,4,30.0,False,timeout,1.408,[],[],0.048,0.705,0.0
