level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,5,3,4,7.5,True,out_of_bounds,1.467,"[2.36, 4.28, 6.76]","[6.2, 7.28, 26.59]",0.032,0.387,0.375
0,3,3,4,7.5,True,out_of_bounds,1.469,"[2.36, 4.28, 6.76]","[6.48, 5.2, 24.66]",0.033,0.53,0.375
1,4,3,4,7.5,True,out_of_bounds,1.494,"[2.32, 4.24, 6.72]","[8.03, 6.23, 25.39]",0.035,0.848,0.375
0,4,3,4,7.5,True,out_of_bounds,1.513,"[2.36, 4.28, 6.74]","[7.72, 7.64, 24.14]",0.039,0.673,0.375
2,4,1,4,2.32,True,out_of_bounds,1.318,[2.28],[2.67],0.027,0.53,0.125
0,2,3,4,7.52,True,out_of_bounds,1.464,"[2.34, 4.28, 6.76]","[8.48, 4.79, 23.69]",0.034,0.658,0.375
2,1,2,4,5.58,True,out_of_bounds,1.446,"[2.16, 4.38]","[28.36, 9.05]",0.033,0.636,0.25
0,1,3,4,7.5,True,out_of_bounds,1.471,"[2.34, 4.28, 6.76]","[7.69, 6.17, 25.3]",0.04,0.541,0.375
1,5,3,4,7.52,True,out_of_bounds,1.474,"[2.32, 4.26, 6.72]","[6.98, 5.69, 26.9]",0.031,0.652,0.375
1,1,3,4,7.48,True,out_of_bounds,1.479,"[2.32, 4.24, 6.72]","[7.89, 5.57, 25.91]",0.035,0.713,0.375
2,2,2,4,6.78,True,out_of_bounds,1.473,"[2.4, 4.2]","[5.92, 5.78]",0.039,0.621,0.25
1,3,3,4,7.6,True,out_of_bounds,1.478,"[2.4, 4.34, 6.8]","[8.52, 4.5, 25.19]",0.034,0.674,0.375
1,2,3,4,7.52,True,out_of_bounds,1.473,"[2.36, 4.3, 6.78]","[8.93, 5.5, 23.66]",0.036,0.476,0.375
2,5,3,4,9.04,True,out_of_bounds,1.532,"[2.44, 4.4, 6.74]","[6.23, 9.23, 24.15]",0.03,0.645,0.375
2,3,2,4,5.82,True,out_of_bounds,1.478,"[2.32, 4.36]","[22.54, 15.81]",0.047,0.501,0.25
3,1,1,4,5.36,True,out_of_bounds,1.733,[1.2],[12.8],0.08,0.28,0.125
3,2,0,4,2.9,True,out_of_bounds,4.993,[],[],0.018,0.06,0.0
3,4,0,4,1.7,True,out_of_bounds,1.389,[],[],0.019,0.044,0.0
3,3,0,4,1.82,True,out_of_bounds,2.821,[],[],0.019,0.046,0.0
3,5,0,4,6.36,True,out_of_bounds,4.023,[],[],0.019,0.053,0.0
