level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,3,3,4,6.96,True,out_of_bounds,1.473,"[2.16, 3.86, 6.04]","[15.99, 7.18, 18.84]",0.022,0.197,0.375
1,5,3,4,6.92,True,out_of_bounds,1.461,"[2.14, 3.84, 6.02]","[16.03, 4.25, 19.6]",0.023,0.36,0.375
0,1,3,4,6.96,True,out_of_bounds,1.457,"[2.14, 3.86, 6.04]","[17.92, 9.74, 20.07]",0.024,0.321,0.375
0,2,3,4,6.94,True,out_of_bounds,1.458,"[2.14, 3.86, 6.06]","[18.69, 9.64, 20.76]",0.021,0.56,0.375
2,1,2,4,5.0,True,out_of_bounds,1.45,"[1.98, 3.96]","[34.63, 11.2]",0.022,0.721,0.25
1,2,3,4,6.96,True,out_of_bounds,1.455,"[2.16, 3.86, 6.06]","[17.46, 10.98, 20.95]",0.023,0.479,0.375
0,5,3,4,6.94,True,out_of_bounds,1.459,"[2.16, 3.88, 6.04]","[14.06, 3.52, 19.51]",0.023,0.155,0.375
1,1,3,4,6.92,True,out_of_bounds,1.45,"[2.12, 3.84, 6.02]","[17.68, 9.39, 21.36]",0.023,0.368,0.375
1,3,3,4,7.02,True,out_of_bounds,1.481,"[2.18, 3.92, 6.1]","[17.26, 5.44, 19.83]",0.022,0.611,0.375
2,4,2,4,5.96,True,out_of_bounds,1.499,"[2.08, 3.9]","[9.98, 3.46]",0.022,0.319,0.25
1,4,3,4,6.94,True,out_of_bounds,1.499,"[2.12, 3.84, 6.02]","[17.51, 5.0, 20.87]",0.018,0.436,0.375
2,5,3,4,6.9,True,out_of_bounds,1.461,"[2.24, 4.02, 6.04]","[8.69, 26.03, 18.29]",0.02,0.252,0.375
0,4,3,4,6.96,True,out_of_bounds,1.489,"[2.16, 3.86, 6.06]","[16.57, 7.32, 22.0]",0.017,0.318,0.375
2,2,2,4,6.06,True,out_of_bounds,1.455,"[2.2, 3.74]","[12.98, 10.65]",0.023,0.525,0.25
2,3,4,4,8.04,False,completed,1.481,"[2.1, 3.94, 6.06, 8.0]","[31.13, 16.88, 17.43, 25.5]",0.023,0.644,2.2438
3,1,1,4,4.68,True,out_of_bounds,1.349,[1.16],[18.89],0.058,0.232,0.125
3,2,0,4,30.0,False,timeout,1.298,[],[],0.009,0.026,0.0
3,5,0,4,30.0,False,timeout,1.289,[],[],0.009,0.025,0.0
3,3,0,4,30.0,False,timeout,1.303,[],[],0.009,0.025,0.0
3,4,0,4,30.0,False,timeout,1.273,[],[],0.009,0.025,0.0
