level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.32,True,out_of_bounds,1.542,[],[],0.046,2.658,0.0
2,2,1,4,2.7,True,out_of_bounds,1.532,[2.58],[6.04],0.048,0.635,0.125
0,5,4,4,8.98,False,completed,1.644,"[2.5, 4.32, 6.7, 8.94]","[1.59, 9.28, 21.07, 4.37]",0.042,0.427,2.1136
1,3,3,4,7.88,True,out_of_bounds,1.645,"[2.56, 4.38, 6.74]","[1.14, 7.97, 17.99]",0.047,0.909,0.375
0,2,4,4,8.98,False,completed,1.64,"[2.5, 4.32, 6.7, 8.94]","[1.5, 6.92, 16.79, 5.03]",0.051,0.771,2.1136
0,3,4,4,8.98,False,completed,1.641,"[2.5, 4.32, 6.7, 8.94]","[1.88, 7.58, 18.92, 5.8]",0.05,1.002,2.1136
0,1,4,4,8.98,False,completed,1.612,"[2.52, 4.32, 6.7, 8.94]","[2.32, 8.2, 20.67, 3.45]",0.051,0.987,2.1136
0,4,4,4,8.98,False,completed,1.59,"[2.52, 4.32, 6.7, 8.94]","[0.23, 10.28, 18.97, 4.06]",0.05,0.586,2.1136
1,5,4,4,8.96,False,completed,1.646,"[2.48, 4.3, 6.66, 8.92]","[0.69, 7.31, 19.05, 5.62]",0.049,0.66,2.1161
2,1,3,4,8.58,True,out_of_bounds,1.587,"[2.28, 4.38, 6.56]","[14.64, 12.01, 7.45]",0.049,0.537,0.375
2,5,3,4,8.16,True,out_of_bounds,1.646,"[2.62, 4.42, 6.68]","[3.93, 4.91, 17.43]",0.05,0.644,0.375
1,2,4,4,9.0,False,completed,1.64,"[2.52, 4.34, 6.72, 8.96]","[0.89, 6.59, 17.1, 4.61]",0.049,0.526,2.1111
1,1,4,4,8.96,False,completed,1.587,"[2.48, 4.28, 6.64, 8.92]","[3.46, 7.57, 18.5, 2.34]",0.051,1.069,2.1161
1,4,4,4,8.94,False,completed,1.622,"[2.48, 4.28, 6.64, 8.9]","[0.91, 9.44, 17.12, 7.56]",0.05,0.837,2.1186
2,3,4,4,8.9,False,completed,1.645,"[2.46, 4.4, 6.7, 8.86]","[10.11, 18.24, 14.46, 28.61]",0.057,0.477,2.1236
3,1,1,4,30.0,False,timeout,1.329,[1.24],[23.62],0.029,0.237,0.25
3,2,0,4,30.0,False,timeout,1.359,[],[],0.026,0.057,0.0
3,3,0,4,30.0,False,timeout,1.318,[],[],0.026,0.058,0.0
3,4,0,4,30.0,False,timeout,1.307,[],[],0.026,0.057,0.0
3,5,0,4,30.0,False,timeout,1.334,[],[],0.027,0.059,0.0
